,Unnamed: 0,Perpetrator ,Total number of attacks on facilities which reported damage,Total health worker killed,Attack date,Health transportation destroyed,Country,Total health worker arrested ,Health transportation damaged,Health transportation stolen/highjacked,Total health worker kidnapped,Total health worker injured,Total number of attacks on facilities which reported destruction,cluster
5065,5065,NSA,0.0,0.0,2022-10-05 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,1.0,0.0,0.0,1
5066,5066,NSA,0.0,0.0,2022-10-05 00:00:00,0.0,Myanmar,0.0,1.0,0.0,0.0,0.0,0.0,1
5067,5067,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-10-05 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,10.0,0.0,0
5068,5068,NSA,0.0,0.0,2022-10-05 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,1.0,0.0,0.0,1
5069,5069,NSA,0.0,0.0,2022-10-06 00:00:00,0.0,DRC,0.0,0.0,0.0,1.0,0.0,0.0,1
5070,5070,NSA,0.0,0.0,2022-10-06 00:00:00,0.0,Burkina Faso,0.0,0.0,3.0,0.0,0.0,0.0,1
5071,5071,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-10-06 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5072,5072,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-10-07 00:00:00,0.0,Myanmar,1.0,0.0,0.0,0.0,1.0,0.0,1
5073,5073,No Information,0.0,0.0,2022-10-07 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,2.0,0.0,0
5074,5074,No Information,0.0,0.0,2022-10-08 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
5075,5075,No Information,0.0,0.0,2022-10-08 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
5076,5076,No Information,0.0,0.0,2022-10-08 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
5077,5077,Police,0.0,0.0,2022-10-08 00:00:00,0.0,Iran,0.0,0.0,10.0,0.0,0.0,0.0,1
5078,5078,Police,0.0,0.0,2022-10-08 00:00:00,0.0,Iran,0.0,0.0,0.0,0.0,0.0,0.0,1
5079,5079,Police,0.0,0.0,2022-10-08 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5080,5080,NSA,1.0,0.0,2022-10-08 00:00:00,0.0,Burkina Faso,0.0,0.0,1.0,0.0,0.0,0.0,1
5081,5081,No Information,0.0,0.0,2022-10-09 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
5082,5082,NSA,0.0,0.0,2022-10-09 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
5083,5083,No Information,0.0,0.0,2022-10-09 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
5084,5084,No Information,0.0,0.0,2022-10-09 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
5085,5085,No Information,0.0,0.0,2022-10-09 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
5086,5086,No Information,0.0,0.0,2022-10-10 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
5087,5087,No Information,0.0,0.0,2022-10-10 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
5088,5088,Police,0.0,0.0,2022-10-10 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,1.0,0.0,1
5089,5089,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-10-10 00:00:00,0.0,Myanmar,5.0,0.0,0.0,0.0,0.0,0.0,1
5090,5090,No Information,0.0,0.0,2022-10-10 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
5091,5091,No Information,0.0,0.0,2022-10-10 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
5092,5092,No Information,0.0,0.0,2022-10-11 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
5093,5093,Police,0.0,0.0,2022-10-11 00:00:00,0.0,Iran,0.0,0.0,0.0,0.0,0.0,0.0,1
5094,5094,NSA,0.0,1.0,2022-10-11 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
5095,5095,NSA,0.0,0.0,2022-10-11 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
5096,5096,NSA,0.0,0.0,2022-10-11 00:00:00,0.0,Myanmar,0.0,0.0,0.0,1.0,0.0,0.0,1
5097,5097,No Information,0.0,0.0,2022-10-11 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
5098,5098,No Information,0.0,0.0,2022-10-11 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
5099,5099,No Information,0.0,0.0,2022-10-11 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
5100,5100,Police,0.0,0.0,2022-10-12 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5101,5101,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-10-12 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0,1
5102,5102,NSA,0.0,1.0,2022-10-12 00:00:00,0.0,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,1
5103,5103,Civilian,0.0,0.0,2022-10-12 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
5104,5104,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-10-12 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
5105,5105,Armed Forces of Government or Self-Declared Government,1.0,0.0,2022-10-13 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
5106,5106,NSA,0.0,1.0,2022-10-13 00:00:00,0.0,Mali,0.0,0.0,0.0,0.0,0.0,0.0,1
5107,5107,Police,0.0,0.0,2022-10-13 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5108,5108,Police,0.0,0.0,2022-10-13 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5109,5109,Armed Forces of Government or Self-Declared Government,0.0,1.0,2022-10-14 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
5110,5110,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-10-14 00:00:00,0.0,Myanmar,2.0,0.0,0.0,0.0,0.0,0.0,1
5111,5111,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-10-14 00:00:00,0.0,Myanmar,1.0,0.0,0.0,0.0,0.0,0.0,1
5112,5112,NSA,0.0,1.0,2022-10-14 00:00:00,0.0,Yemen,0.0,0.0,0.0,0.0,0.0,0.0,1
5113,5113,Police,0.0,0.0,2022-10-15 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5114,5114,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-10-15 00:00:00,0.0,Myanmar,0.0,0.0,1.0,0.0,0.0,0.0,1
5115,5115,NSA,0.0,0.0,2022-10-15 00:00:00,0.0,Myanmar,0.0,1.0,0.0,0.0,0.0,0.0,1
5116,5116,No Information,0.0,0.0,2022-10-15 00:00:00,0.0,Nigeria,0.0,0.0,0.0,1.0,0.0,0.0,1
5117,5117,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-10-15 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,1.0,1
5118,5118,Police,0.0,0.0,2022-10-15 00:00:00,0.0,Iran,0.0,0.0,0.0,0.0,0.0,0.0,1
5119,5119,No Information,0.0,1.0,2022-10-16 00:00:00,0.0,South Sudan,0.0,0.0,0.0,0.0,0.0,0.0,1
5120,5120,NSA,0.0,0.0,2022-10-16 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
5121,5121,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-10-16 00:00:00,0.0,Myanmar,1.0,0.0,0.0,0.0,0.0,0.0,1
5122,5122,NSA,1.0,0.0,2022-10-17 00:00:00,0.0,Nigeria,0.0,0.0,0.0,1.0,0.0,0.0,1
5123,5123,NSA,1.0,0.0,2022-10-17 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5124,5124,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-10-17 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
5125,5125,No Information,0.0,0.0,2022-10-18 00:00:00,0.0,DRC,0.0,0.0,1.0,2.0,0.0,0.0,1
5126,5126,No Information,0.0,0.0,2022-10-18 00:00:00,0.0,DRC,0.0,0.0,0.0,2.0,0.0,0.0,1
5127,5127,Police,0.0,0.0,2022-10-18 00:00:00,0.0,Iran,0.0,0.0,0.0,0.0,0.0,0.0,1
5128,5128,No Information,0.0,0.0,2022-10-18 00:00:00,0.0,Nigeria,0.0,0.0,0.0,10.0,0.0,0.0,1
5129,5129,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-10-19 00:00:00,0.0,OPT,1.0,0.0,0.0,0.0,0.0,0.0,1
5130,5130,NSA,0.0,2.0,2022-10-19 00:00:00,0.0,DRC,0.0,0.0,0.0,4.0,0.0,1.0,1
5131,5131,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-10-19 00:00:00,0.0,Myanmar,1.0,0.0,0.0,0.0,0.0,0.0,1
5132,5132,Armed Forces of Government or Self-Declared Government,0.0,1.0,2022-10-20 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,1.0,1
5133,5133,NSA,0.0,0.0,2022-10-20 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
5134,5134,NSA,0.0,1.0,2022-10-20 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,1.0,1
5135,5135,Police,0.0,0.0,2022-10-20 00:00:00,0.0,Afghanistan,1.0,0.0,0.0,0.0,0.0,0.0,1
5136,5136,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-10-21 00:00:00,0.0,Myanmar,1.0,0.0,0.0,0.0,0.0,0.0,1
5137,5137,NSA,0.0,0.0,2022-10-21 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5138,5138,Armed Forces of Government or Self-Declared Government,1.0,0.0,2022-10-21 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5139,5139,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-10-21 00:00:00,0.0,Afghanistan,1.0,0.0,0.0,0.0,0.0,0.0,1
5140,5140,Police,0.0,0.0,2022-10-21 00:00:00,0.0,Afghanistan,1.0,0.0,0.0,0.0,0.0,0.0,1
5141,5141,No Information,0.0,4.0,2022-10-22 00:00:00,0.0,Yemen,0.0,0.0,0.0,0.0,0.0,0.0,1
5142,5142,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-10-22 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,1.0,0.0,1
5143,5143,NSA,0.0,0.0,2022-10-22 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
5144,5144,No Information,0.0,0.0,2022-10-22 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0,1
5145,5145,Police,0.0,0.0,2022-10-22 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5146,5146,NSA,0.0,0.0,2022-10-23 00:00:00,0.0,DRC,0.0,0.0,0.0,2.0,0.0,0.0,1
5147,5147,No Information,0.0,0.0,2022-10-23 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
5148,5148,Police,0.0,0.0,2022-10-24 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5149,5149,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-10-24 00:00:00,1.0,Myanmar,0.0,0.0,0.0,0.0,0.0,1.0,1
5150,5150,NSA,0.0,0.0,2022-10-24 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,1.0,0.0,1
5151,5151,NSA,0.0,0.0,2022-10-24 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
5152,5152,NSA,0.0,0.0,2022-10-25 00:00:00,0.0,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,1
5153,5153,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-10-25 00:00:00,0.0,Myanmar,1.0,0.0,0.0,0.0,1.0,0.0,1
5154,5154,Police,0.0,0.0,2022-10-25 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5155,5155,NSA,0.0,1.0,2022-10-25 00:00:00,0.0,Mali,0.0,0.0,1.0,0.0,0.0,0.0,1
5156,5156,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-10-25 00:00:00,0.0,Myanmar,3.0,0.0,0.0,0.0,3.0,0.0,0
5157,5157,Armed Forces of Government or Self-Declared Government,1.0,0.0,2022-10-25 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5158,5158,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-10-25 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
5159,5159,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-10-25 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5160,5160,No Information,0.0,0.0,2022-10-25 00:00:00,0.0,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,1
5161,5161,NSA,0.0,1.0,2022-10-26 00:00:00,0.0,Cameroon,0.0,0.0,0.0,0.0,1.0,0.0,1
5162,5162,Police,0.0,0.0,2022-10-26 00:00:00,0.0,Iran,0.0,0.0,0.0,0.0,0.0,0.0,1
5163,5163,Police,0.0,1.0,2022-10-26 00:00:00,0.0,Iran,0.0,0.0,0.0,0.0,0.0,0.0,1
5164,5164,Police,0.0,0.0,2022-10-26 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5165,5165,No Information,0.0,1.0,2022-10-26 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0,1
5166,5166,Police,0.0,0.0,2022-10-26 00:00:00,0.0,Iran,0.0,0.0,0.0,0.0,1.0,0.0,1
5167,5167,Police,0.0,1.0,2022-10-26 00:00:00,0.0,Iran,15.0,0.0,0.0,0.0,6.0,0.0,2
5168,5168,No Information,0.0,2.0,2022-10-27 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,5.0,0.0,0
5169,5169,No Information,0.0,0.0,2022-10-27 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5170,5170,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-10-27 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5171,5171,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-10-27 00:00:00,0.0,Myanmar,2.0,0.0,3.0,0.0,1.0,0.0,1
5172,5172,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-10-27 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5173,5173,Police,0.0,0.0,2022-10-27 00:00:00,0.0,Iran,0.0,0.0,0.0,0.0,0.0,0.0,1
5174,5174,NSA,0.0,1.0,2022-10-27 00:00:00,0.0,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,1
5175,5175,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-10-28 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5176,5176,Police,0.0,0.0,2022-10-28 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5177,5177,Police,0.0,0.0,2022-10-29 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5178,5178,Police,0.0,0.0,2022-10-29 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5179,5179,Police,0.0,0.0,2022-10-29 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5180,5180,Armed Forces of Government or Self-Declared Government,0.0,1.0,2022-10-29 00:00:00,0.0,Myanmar,5.0,0.0,0.0,0.0,0.0,0.0,1
5181,5181,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-10-30 00:00:00,0.0,Myanmar,4.0,0.0,0.0,0.0,0.0,0.0,1
5182,5182,Police,0.0,0.0,2022-10-30 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5183,5183,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-10-31 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5184,5184,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-10-31 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5185,5185,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-11-01 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5186,5186,Police,0.0,0.0,2022-11-01 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5187,5187,Police,0.0,0.0,2022-11-01 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5188,5188,Police,0.0,0.0,2022-11-01 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5189,5189,Police,0.0,0.0,2022-11-02 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5190,5190,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-11-02 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5191,5191,Police,0.0,0.0,2022-11-02 00:00:00,0.0,Iran,0.0,0.0,0.0,0.0,0.0,0.0,1
5192,5192,Multiple,0.0,0.0,2022-11-03 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5193,5193,NSA,0.0,0.0,2022-11-03 00:00:00,0.0,Burkina Faso,0.0,0.0,1.0,0.0,0.0,0.0,1
5194,5194,No Information,0.0,0.0,2022-11-03 00:00:00,0.0,Cameroon,0.0,0.0,0.0,9.0,0.0,0.0,1
5195,5195,Criminal,0.0,1.0,2022-11-03 00:00:00,0.0,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,1
5196,5196,No Information,0.0,0.0,2022-11-03 00:00:00,0.0,CAR,0.0,0.0,0.0,1.0,1.0,0.0,1
5197,5197,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-11-03 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
5198,5198,NSA,0.0,0.0,2022-11-03 00:00:00,0.0,Cameroon,0.0,0.0,0.0,1.0,1.0,0.0,1
5199,5199,NSA,0.0,0.0,2022-11-03 00:00:00,0.0,Mali,0.0,0.0,0.0,4.0,0.0,0.0,1
5200,5200,NSA,0.0,0.0,2022-11-04 00:00:00,0.0,Mali,0.0,0.0,1.0,2.0,0.0,0.0,1
5201,5201,NSA,0.0,0.0,2022-11-04 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
5202,5202,Police,0.0,0.0,2022-11-04 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5203,5203,Police,0.0,0.0,2022-11-04 00:00:00,0.0,Iran,4.0,0.0,0.0,0.0,0.0,0.0,1
5204,5204,Police,0.0,0.0,2022-11-05 00:00:00,0.0,Iran,0.0,0.0,0.0,0.0,0.0,0.0,1
5205,5205,Police,0.0,0.0,2022-11-05 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5206,5206,NSA,0.0,0.0,2022-11-05 00:00:00,0.0,Mali,0.0,0.0,0.0,0.0,0.0,0.0,1
5207,5207,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-11-06 00:00:00,0.0,Myanmar,1.0,0.0,0.0,0.0,0.0,0.0,1
5208,5208,NSA,0.0,1.0,2022-11-06 00:00:00,0.0,Mali,0.0,0.0,0.0,0.0,0.0,0.0,1
5209,5209,NSA,0.0,0.0,2022-11-07 00:00:00,0.0,Myanmar,0.0,0.0,0.0,1.0,0.0,0.0,1
5210,5210,NSA,1.0,0.0,2022-11-08 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
5211,5211,NSA,0.0,0.0,2022-11-08 00:00:00,0.0,Cameroon,0.0,0.0,0.0,1.0,0.0,0.0,1
5212,5212,No Information,0.0,0.0,2022-11-08 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,1.0,0.0,1
5213,5213,NSA,0.0,0.0,2022-11-08 00:00:00,0.0,DRC,0.0,0.0,0.0,1.0,0.0,0.0,1
5214,5214,NSA,0.0,1.0,2022-11-08 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
5215,5215,Other,0.0,0.0,2022-11-09 00:00:00,0.0,Sudan,0.0,0.0,0.0,0.0,0.0,0.0,1
5216,5216,Police,0.0,0.0,2022-11-09 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5217,5217,NSA,0.0,0.0,2022-11-09 00:00:00,0.0,Nigeria,0.0,0.0,0.0,1.0,0.0,0.0,1
5218,5218,Criminal,0.0,1.0,2022-11-10 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
5219,5219,Police,0.0,0.0,2022-11-10 00:00:00,0.0,Iran,0.0,0.0,0.0,0.0,0.0,0.0,1
5220,5220,Armed Forces of Government or Self-Declared Government,0.0,1.0,2022-11-10 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5221,5221,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-11-11 00:00:00,0.0,Myanmar,1.0,0.0,0.0,0.0,0.0,0.0,1
5222,5222,Police,0.0,0.0,2022-11-11 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5223,5223,NSA,0.0,0.0,2022-11-12 00:00:00,0.0,DRC,0.0,0.0,0.0,1.0,0.0,0.0,1
5224,5224,NSA,0.0,1.0,2022-11-12 00:00:00,0.0,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,1
5225,5225,NSA,0.0,2.0,2022-11-13 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,1.0,0.0,1
5226,5226,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-11-13 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5227,5227,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-11-13 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
5228,5228,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-11-13 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5229,5229,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-11-14 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,1.0,1
5230,5230,Police,0.0,0.0,2022-11-15 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5231,5231,No Information,0.0,0.0,2022-11-15 00:00:00,0.0,Myanmar,1.0,0.0,0.0,0.0,0.0,0.0,1
5232,5232,No Information,0.0,0.0,2022-11-15 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,4.0,0.0,0
5233,5233,Police,0.0,0.0,2022-11-15 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5234,5234,NSA,1.0,0.0,2022-11-16 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
5235,5235,NSA,0.0,0.0,2022-11-16 00:00:00,0.0,Sudan,0.0,1.0,0.0,0.0,0.0,0.0,1
5236,5236,Police,0.0,1.0,2022-11-16 00:00:00,0.0,Iran,0.0,0.0,0.0,0.0,0.0,0.0,1
5237,5237,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-11-16 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,1.0,1
5238,5238,NSA,0.0,0.0,2022-11-16 00:00:00,0.0,Mali,0.0,0.0,0.0,2.0,0.0,0.0,1
5239,5239,No Information,0.0,1.0,2022-11-16 00:00:00,0.0,CAR,0.0,0.0,0.0,1.0,0.0,0.0,1
5240,5240,Police,0.0,0.0,2022-11-17 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5241,5241,Police,0.0,0.0,2022-11-17 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5242,5242,Armed Forces of Government or Self-Declared Government,0.0,1.0,2022-11-17 00:00:00,0.0,Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,1
5243,5243,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-11-17 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5244,5244,Police,0.0,0.0,2022-11-17 00:00:00,0.0,Iran,0.0,0.0,0.0,0.0,1.0,0.0,1
5245,5245,NSA,0.0,0.0,2022-11-18 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
5246,5246,NSA,0.0,0.0,2022-11-18 00:00:00,0.0,Cameroon,0.0,0.0,0.0,1.0,0.0,0.0,1
5247,5247,NSA,0.0,0.0,2022-11-18 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,1.0,1
5248,5248,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-11-18 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0,1
5249,5249,NSA,0.0,0.0,2022-11-18 00:00:00,0.0,Nigeria,0.0,0.0,0.0,2.0,0.0,0.0,1
5250,5250,NSA,0.0,1.0,2022-11-18 00:00:00,0.0,South Sudan,0.0,0.0,0.0,1.0,1.0,0.0,1
5251,5251,No Information,0.0,0.0,2022-11-18 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,1.0,1
5252,5252,Police,0.0,0.0,2022-11-19 00:00:00,0.0,Iran,0.0,0.0,0.0,0.0,0.0,0.0,1
5253,5253,Armed Forces of Government or Self-Declared Government,1.0,0.0,2022-11-19 00:00:00,0.0,Iran,0.0,0.0,0.0,0.0,0.0,0.0,1
5254,5254,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-11-19 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5255,5255,Police,0.0,0.0,2022-11-19 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5256,5256,NSA,0.0,0.0,2022-11-19 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
5257,5257,NSA,0.0,0.0,2022-11-19 00:00:00,0.0,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,1
5258,5258,No Information,0.0,0.0,2022-11-20 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5259,5259,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-11-20 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5260,5260,Police,0.0,0.0,2022-11-20 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0,1
5261,5261,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-11-21 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
5262,5262,Multiple,0.0,0.0,2022-11-21 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,1
