,year,type_of_violence,side_a,side_b,number_of_sources,source_article,source_office,source_date,where_coordinates,latitude,longitude,country,region,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,cluster
8424,2020,State,Government of Afghanistan,Taleban,2,"""NYTimes.com Feed,2020-12-10,Afghan War Casualty Report: December 2020"";""Agence France Presse,2020-12-20,Nine killed in Kabul car bomb targeting Afghan MP""",NYTimes.com Feed;Agence France Presse,2020-12-10;2020-12-20,Kabul city,34.531094,69.162796,Afghanistan,Asia,2020-12-20,2020-12-20,0,0,1,0,1,1,1,3
8425,2020,State,Government of Afghanistan,Taleban,1,"""Associated Press Newswires,2020-12-20,Official: Large car bomb kills 9 in Afghan capital""",Associated Press Newswires,2020-12-20,Nawa-i-Barak Zayi district,31.270823,64.091336,Afghanistan,Asia,2020-12-20,2020-12-20,0,1,0,0,1,1,1,1
8426,2020,State,Government of Afghanistan,Taleban,2,"""Xinhua News Agency,2020-12-21,7 killed in roadside bomb explosions in Afghanistan"";""NYTimes.com Feed,2020-12-10,Afghan War Casualty Report: December 2020""",Xinhua News Agency;NYTimes.com Feed,2020-12-21;2020-12-10,Buzbay village,34.980297,63.290005,Afghanistan,Asia,2020-12-20,2020-12-21,0,0,2,0,2,2,2,2
8427,2020,State,Government of Afghanistan,Taleban,2,"""NYTimes.com Feed,2020-12-10,Afghan War Casualty Report: December 2020"";""Xinhua News Agency,2020-12-21,7 killed in roadside bomb explosions in Afghanistan""",NYTimes.com Feed;Xinhua News Agency,2020-12-10;2020-12-21,Deh Qazi village,35.01649,69.24388,Afghanistan,Asia,2020-12-20,2020-12-21,5,0,0,0,5,5,5,3
8428,2020,State,Government of Afghanistan,Taleban,2,"""Bakhtar News,2020-12-21,Taliban Insurgents Killed in Kandahar Clashes"";""Khaama Press,2020-12-21,27 Taliban Killed in Helmand, Kandahar: MoD""",Bakhtar News;Khaama Press,2020-12-21;2020-12-21,Pashmul village,31.557203,65.434295,Afghanistan,Asia,2020-12-20,2020-12-20,0,12,0,0,12,12,12,1
8429,2020,One-Sided,Taleban,Civilians,5,"""Khaama Press,2020-12-28,Suspects Arrested in Yama Siawash Case"";""Agence France Presse,2021-01-01,Gunmen kill Afghan radio journalist in car ambush"";""Xinhua News Agency,2020-12-21,Local reporter shot dead, civilian killed in separate incidents in Afghanistan"";""Agence France Presse,2020-12-21,Reporter shot dead in Afghanistan"";""UNAMA,2021-02-14,SPECIAL REPORT: KILLING OF HUMAN RIGHTS DEFENDERS, JOURNALISTS AND MEDIA WORKERS IN AFGHANISTAN 2018-2021""",Khaama Press;Agence France Presse;Xinhua News Agency;Agence France Presse;UNAMA,2020-12-28;2021-01-01;2020-12-21;2020-12-21;2021-02-14,Ghazni town,33.549999,68.416702,Afghanistan,Asia,2020-12-21,2020-12-21,0,0,1,0,1,1,0,3
8430,2020,One-Sided,Taleban,Civilians,3,"""Xinhua News Agency,2020-12-21,Local reporter shot dead, civilian killed in separate incidents in Afghanistan"";""Khaama Press,2020-12-21,Suicide Bomber Targets Funeral Ceremony in Paghman, Killing 1"";""NYTimes.com Feed,2020-12-10,Afghan War Casualty Report: December 2020""",Xinhua News Agency;Khaama Press;NYTimes.com Feed,2020-12-21;2020-12-21;2020-12-10,Belsan Khaldari village,34.5533,68.9799,Afghanistan,Asia,2020-12-21,2020-12-21,0,0,0,0,0,1,0,3
8431,2020,One-Sided,IS,Civilians,4,"""Agence France Presse,2020-12-22,Prison doctors among five killed in Kabul bombing"";""Xinhua News Agency,2020-12-22,1st LD Writethru: Blast in Kabul kills 5, wounds 2"";""Agence France Presse,2020-12-22,Two women prison doctors among five killed in Afghan bombing"";""Agence France Presse,2020-12-22,Two women prison doctors among five killed in Afghan bombing""",Agence France Presse;Xinhua News Agency;Agence France Presse;Agence France Presse,2020-12-22;2020-12-22;2020-12-22;2020-12-22,Kabul city,34.531094,69.162796,Afghanistan,Asia,2020-12-22,2020-12-22,0,0,5,0,5,5,5,3
8432,2020,State,Government of Afghanistan,Taleban,3,"""Xinhua News Agency,2020-12-22,Roundup: Afghan insurgency hikes as 28 including 5 civilians killed within one day"";""Xinhua News Agency,2020-12-22,1st LD Writethru: Car bomb kills 2 soldiers, injures 5 in Afghanistan N. Faryab province"";""NYTimes.com Feed,2020-12-10,Afghan War Casualty Report: December 2020""",Xinhua News Agency;Xinhua News Agency;NYTimes.com Feed,2020-12-22;2020-12-22;2020-12-10,Dawlatabad town (Faryab),36.432589,64.920713,Afghanistan,Asia,2020-12-22,2020-12-22,3,5,0,0,8,9,7,2
8433,2020,State,Government of Afghanistan,Taleban,3,"""NYTimes.com Feed,2020-12-10,Afghan War Casualty Report: December 2020"";""Associated Press Newswires,2020-12-22,Afghan police say bomb tears through car, killing 5"";""Xinhua News Agency,2020-12-22,Roundup: Afghan insurgency hikes as 28 including 5 civilians killed within one day""",NYTimes.com Feed;Associated Press Newswires;Xinhua News Agency,2020-12-10;2020-12-22;2020-12-22,Ghulam Bay village,36.17928,68.73126,Afghanistan,Asia,2020-12-21,2020-12-22,5,4,0,0,9,9,6,0
8434,2020,State,Government of Afghanistan,Taleban,3,"""Xinhua News Agency,2020-12-22,Roundup: Afghan insurgency hikes as 28 including 5 civilians killed within one day"";""NYTimes.com Feed,2020-12-10,Afghan War Casualty Report: December 2020"";""Pajhwok News,2020-12-22,Chahar Dara police chief among 5 killed in clash""",Xinhua News Agency;NYTimes.com Feed;Pajhwok News,2020-12-22;2020-12-10;2020-12-22,Tajekan village,36.7322,68.661,Afghanistan,Asia,2020-12-21,2020-12-22,5,5,0,0,10,10,6,0
8435,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News,2020-12-22,Taliban Militants Killed in Kandahar Latest Clashes""",Bakhtar News,2020-12-22,Dand sub-district,31.583123,65.643074,Afghanistan,Asia,2020-12-21,2020-12-21,0,7,0,0,7,7,7,1
8436,2020,State,Government of Afghanistan,Taleban,2,"""Xinhua News Agency,2020-12-23,1st LD Writethru: Roadside bomb kills police officer in Afghan capital"";""NYTimes.com Feed,2020-12-10,Afghan War Casualty Report: December 2020""",Xinhua News Agency;NYTimes.com Feed,2020-12-23;2020-12-10,Kabul city,34.531094,69.162796,Afghanistan,Asia,2020-12-23,2020-12-23,1,0,0,0,1,1,1,3
8437,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News,2020-12-23,Armed Terrorists Killed in Nooristan Clash""",Bakhtar News,2020-12-23,Kamdesh district,35.483273,71.314533,Afghanistan,Asia,2020-12-22,2020-12-22,0,10,0,0,10,10,10,3
8438,2020,One-Sided,Taleban,Civilians,4,"""Agence France Presse,2020-12-23,Afghan election activist dies after rush-hour Kabul ambush"";""Xinhua News Agency,2020-12-23,Election official gunned down in Afghanistan's Kabul"";""Agence France Presse,2020-12-23,Afghan election activist dies after rush-hour Kabul ambush"";""BBC Monitoring South Asia,2021-01-12,Afghan forces arrest three in poll watchdog official's murder case""",Agence France Presse;Xinhua News Agency;Agence France Presse;BBC Monitoring South Asia,2020-12-23;2020-12-23;2020-12-23;2021-01-12,Kabul city,34.531094,69.162796,Afghanistan,Asia,2020-12-23,2020-12-23,0,0,2,0,2,2,0,3
8439,2020,State,Government of Afghanistan,Taleban,2,"""Xinhua News Agency,2020-12-24,Afghan airstrikes kill 21 insurgents in southern Helmand province"";""Bakhtar News,2020-12-24,Air Raid Leaves +20 Taliban Fighters Dead in S. Afghanistan""",Xinhua News Agency;Bakhtar News,2020-12-24;2020-12-24,Nawa-i-Barak Zayi district,31.270823,64.091336,Afghanistan,Asia,2020-12-23,2020-12-23,0,21,0,0,21,21,21,1
8440,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News,2020-12-24,Several Taliban Fighters Perished in Paktia""",Bakhtar News,2020-12-24,Rabat village,33.6353,69.1658,Afghanistan,Asia,2020-12-23,2020-12-23,0,5,0,0,5,5,5,3
8441,2020,One-Sided,Taleban,Civilians,5,"""Associated Press Newswires,2020-12-24,Afghan official: Women's rights activist shot dead in north"";""Agence France Presse,2020-12-24,Afghan women's rights activist shot dead"";""Khaama Press,2020-12-28,Suspects Arrested in Yama Siawash Case"";""NYTimes.com Feed,2020-12-10,Afghan War Casualty Report: December 2020"";""Tolo News,2020-12-24,Afghan Women's Rights Activist Killed in Kapisa""",Associated Press Newswires;Agence France Presse;Khaama Press;NYTimes.com Feed;Tolo News,2020-12-24;2020-12-24;2020-12-28;2020-12-10;2020-12-24,Hisa-i-Awali Kohistan district,35.137517,69.34444,Afghanistan,Asia,2020-12-24,2020-12-24,0,0,2,0,2,2,1,3
8442,2020,State,Government of Afghanistan,Taleban,2,"""NYTimes.com Feed,2020-12-10,Afghan War Casualty Report: December 2020"";""Associated Press Newswires,2020-12-25,Afghan army: 2 officers killed by roadside bomb in north""",NYTimes.com Feed;Associated Press Newswires,2020-12-10;2020-12-25,Jamghurai(1) (Khanabad) village,36.744587,66.75148,Afghanistan,Asia,2020-12-25,2020-12-25,3,0,0,0,3,3,2,0
8443,2020,State,Government of Afghanistan,Taleban,2,"""Bakhtar News,2020-12-25,Taliban Commanders With Seven Colleagues Killed in Balkh Air Strike"";""Ministry of Defence ,2020-12-25,9 Taliban Including Two Of Their Commanders Were Killed In Balkh Province! """,Bakhtar News;Ministry of Defence,2020-12-25;2020-12-25,Sholgara district,36.304873,66.861089,Afghanistan,Asia,2020-12-24,2020-12-24,0,9,0,0,9,9,9,0
8444,2020,State,Government of Afghanistan,IS,5,"""NYTimes.com Feed,2020-12-10,Afghan War Casualty Report: December 2020"";""Khaama Press,2020-12-26,Deadly 4 IED Attacks Hit Kabul City"";""Associated Press Newswires,2020-12-26,Series of explosions target police in Kabul; at least 4 dead"";""BBC Monitoring Asia Pacific,2020-12-26,IS claims responsibility for deadly bombing targeting police in Afghan capital"";""Xinhua News Agency,2020-12-26,Explosions kill 2 police in Afghanistan's Kabul""",NYTimes.com Feed;Khaama Press;Associated Press Newswires;BBC Monitoring Asia Pacific;Xinhua News Agency,2020-12-10;2020-12-26;2020-12-26;2020-12-26;2020-12-26,Kabul city,34.531094,69.162796,Afghanistan,Asia,2020-12-26,2020-12-26,4,0,0,0,4,4,2,3
8445,2020,State,Government of Afghanistan,Taleban,2,"""Bakhtar News,2020-12-26,Afghan Air Forces Target Al-Qaida, Taliban Fighters in S. Afghanistan"";""Khaama Press,2020-12-26,Taliban Battered Before Attacking ANDSF Positions: Afghanistan""",Bakhtar News;Khaama Press,2020-12-26;2020-12-26,Nawa-i-Barak Zayi district,31.270823,64.091336,Afghanistan,Asia,2020-12-25,2020-12-26,0,23,0,4,27,29,27,1
8446,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News,2020-12-26,Taliban Gathering Targeted by ANDSF, 29 Rebels Kill""",Bakhtar News,2020-12-26,Panjwayi district,31.072875,65.158015,Afghanistan,Asia,2020-12-25,2020-12-25,0,15,0,0,15,14,15,1
8447,2020,State,Government of Afghanistan,Taleban,2,"""Associated Press Newswires,2020-12-26,Series of explosions target police in Kabul; at least 4 dead"";""NYTimes.com Feed,2020-12-10,Afghan War Casualty Report: December 2020""",Associated Press Newswires;NYTimes.com Feed,2020-12-26;2020-12-10,Bodana Qala Awal village,36.5196,66.9384,Afghanistan,Asia,2020-12-26,2020-12-26,1,0,0,0,1,1,1,0
8448,2020,State,Government of Afghanistan,Taleban,3,"""NYTimes.com Feed,2020-12-10,Afghan War Casualty Report: December 2020"";""Bakhtar News,2020-12-27,Policemen Martyred in Taliban Attack"";""Khaama Press,2020-12-27,Police killed in A Clash with Public Uprising Forces, Faryab Province""",NYTimes.com Feed;Bakhtar News;Khaama Press,2020-12-10;2020-12-27;2020-12-27,Baghaka village,33.6245,69.1789,Afghanistan,Asia,2020-12-26,2020-12-26,2,0,0,0,2,2,2,3
8449,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News,2020-12-27,Taliban Insurgents Killed in Kandahar Conflicts""",Bakhtar News,2020-12-27,Dand sub-district,31.583123,65.643074,Afghanistan,Asia,2020-12-26,2020-12-26,0,7,0,0,7,6,6,1
8450,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News,2020-12-27,Assailants Attack on Security ‌Checkpoint, Ten Attackers Killed""",Bakhtar News,2020-12-27,Lashkar Gah town,31.579996,64.377396,Afghanistan,Asia,2020-12-27,2020-12-27,0,10,0,0,10,10,10,1
8451,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News,2020-12-28,Eleven Al-Qaeda Members Killed in Helmand Air Strike""",Bakhtar News,2020-12-28,Khalaj (Nawa-i-Barak Zayi) village,31.395438,64.304318,Afghanistan,Asia,2020-12-27,2020-12-27,0,2,0,11,13,13,13,1
8452,2020,State,Government of Afghanistan,IS,1,"""Bakhtar News,2020-12-28,ISIS Attack on a Checkpoint in Nangarhar; A suicide Bomber Killed""",Bakhtar News,2020-12-28,Achin district,34.056919,70.661263,Afghanistan,Asia,2020-12-27,2020-12-27,0,1,0,0,1,1,1,3
8453,2020,State,Government of Afghanistan,Taleban,3,"""Associated Press Newswires,2020-12-28,Officials: Attacks across Afghanistan kill at least 5"";""Bakhtar News,2020-12-29,Twelve Armed Taliban Killed in Farah"";""Khaama Press,2020-12-28,1 killed, 3 Wounded in Farah’s Anardara Attacks""",Associated Press Newswires;Bakhtar News;Khaama Press,2020-12-28;2020-12-29;2020-12-28,Anar Dara town,32.7587,61.65397,Afghanistan,Asia,2020-12-28,2020-12-28,1,4,0,0,5,13,5,2
8454,2020,State,Government of Afghanistan,Taleban,2,"""Associated Press Newswires,2020-12-28,Officials: Attacks across Afghanistan kill at least 5"";""NYTimes.com Feed,2020-12-10,Afghan War Casualty Report: December 2020""",Associated Press Newswires;NYTimes.com Feed,2020-12-28;2020-12-10,Khost town,33.335091,69.918411,Afghanistan,Asia,2020-12-28,2020-12-28,1,0,0,0,1,1,1,3
8455,2020,One-Sided,IS,Civilians,2,"""NYTimes.com Feed,2020-12-10,Afghan War Casualty Report: December 2020"";""Associated Press Newswires,2020-12-28,Officials: Attacks across Afghanistan kill at least 5""",NYTimes.com Feed;Associated Press Newswires,2020-12-10;2020-12-28,Kabul city,34.531094,69.162796,Afghanistan,Asia,2020-12-28,2020-12-28,0,0,1,0,1,1,1,3
8456,2020,State,Government of Afghanistan,Taleban,1,"""Xinhua News Agency,2020-12-29,Airstrike kills 4 militants in southern Afghanistan""",Xinhua News Agency,2020-12-29,Dand sub-district,31.583123,65.643074,Afghanistan,Asia,2020-12-29,2020-12-29,0,4,0,0,4,4,4,1
8457,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News,2020-12-31,Air and Ground Raids Leaves 18 Terrorists Dead in Kandahar""",Bakhtar News,2020-12-31,Zhari district,31.640454,65.397591,Afghanistan,Asia,2020-12-29,2020-12-29,0,5,0,0,5,5,4,1
8458,2020,State,Government of Afghanistan,Taleban,3,"""Bakhtar News,2020-12-31,Afghan Air Forces Target Taliban Fighters in Farah, Casualties Feared"";""Khaama Press,2020-12-30,AAF Airstrikes Claim 10 Taliban in Farah Province"";""Ministry of Defence ,2020-12-29,10 Taliban Were Killed In Farah Province!""",Bakhtar News;Khaama Press;Ministry of Defence,2020-12-31;2020-12-30;2020-12-29,Berang Toot area,32.39709,62.066,Afghanistan,Asia,2020-12-29,2020-12-30,0,5,0,0,5,5,2,2
8459,2020,State,Government of Afghanistan,Taleban,1,"""Bakhtar News,2020-12-31,Air Raid Leaves 28 Taliban Fighters Dead in Helmand""",Bakhtar News,2020-12-31,Nawa-i-Barak Zayi district,31.270823,64.091336,Afghanistan,Asia,2020-12-30,2020-12-30,0,28,0,0,28,28,28,1
8460,2020,State,Government of Afghanistan,Taleban,2,"""Xinhua News Agency,2020-12-31,1st LD Writethru: 19 including 17 militants killed as Afghan forces launch operation in northern province"";""Ministry of Defence ,2020-12-31,42 Taliban Were Killed, Wounded, And Arrested By ANDSF In Badakhshan Province!""",Xinhua News Agency;Ministry of Defence,2020-12-31;2020-12-31,Spin Gaw village,37.037476,70.620392,Afghanistan,Asia,2020-12-31,2020-12-31,2,13,0,0,15,19,15,0
8461,2020,State,Government of Afghanistan,Taleban,3,"""NYTimes.com Feed,2020-12-10,Afghan War Casualty Report: December 2020"";""Xinhua News Agency,2020-12-31,Roundup: Target killing on rise in Afghanistan with 2 killed, 4 injured in a day"";""Xinhua News Agency,2021-01-01,Roundup: Targeted attacks continue to take toll in December in Afghanistan""",NYTimes.com Feed;Xinhua News Agency;Xinhua News Agency,2020-12-10;2020-12-31;2021-01-01,Kabul city,34.531094,69.162796,Afghanistan,Asia,2020-12-31,2020-12-31,0,0,1,0,1,1,1,3
8462,2020,State,Government of Afghanistan,IS,4,"""Xinhua News Agency,2020-12-31,Roundup: Target killing on rise in Afghanistan with 2 killed, 4 injured in a day"";""Khaama Press,2020-12-31,A Nangarhar Reporter Realizes, Individual Killed in IED Blast Is His Brother"";""NYTimes.com Feed,2020-12-10,Afghan War Casualty Report: December 2020"";""Live UA Map,2020-12-31,Islamic State Khorasan (ISKP) claimed responsibility for IED blast in Jalalabad, Nangarhar which killed a civilian""",Xinhua News Agency;Khaama Press;NYTimes.com Feed;Live UA Map,2020-12-31;2020-12-31;2020-12-10;2020-12-31,Jalalabad town,34.428844,70.45575,Afghanistan,Asia,2020-12-31,2020-12-31,0,0,1,0,1,1,1,3
8463,2020,State,Government of Afghanistan,Taleban,2,"""Ministry of Defence ,2020-12-31,26 Taliban Were Killed And 14 Others Were Wounded In Farah Province!"";""Bakhtar News,2021-01-01,In Farah; 26 Anti-government Militias Kill""",Ministry of Defence ;Bakhtar News,2020-12-31;2021-01-01,Shewan village,32.630096,62.480503,Afghanistan,Asia,2020-12-30,2020-12-30,0,13,0,0,13,13,13,2
8464,2020,State,Government of Afghanistan,Taleban,3,"""Xinhua News Agency,2021-01-01,Roundup: Targeted attacks continue to take toll in December in Afghanistan"";""Khaama Press,2020-12-30,AAF Pilot Shot Dead in Kandahar"";""NYTimes.com Feed,2020-12-10,Afghan War Casualty Report: December 2020""",Xinhua News Agency;Khaama Press;NYTimes.com Feed,2021-01-01;2020-12-30;2020-12-10,Kandahar town,31.611795,65.705795,Afghanistan,Asia,2020-12-30,2020-12-30,1,0,0,0,1,1,1,1
8465,2020,One-Sided,Taleban,Civilians,1,"""Xinhua News Agency,2021-01-01,Roundup: Targeted attacks continue to take toll in December in Afghanistan""",Xinhua News Agency,2021-01-01,Parwan province,35.0,68.91667,Afghanistan,Asia,2020-12-28,2020-12-28,0,0,0,0,0,1,0,3
8495,2020,State,Government of Afghanistan,Taleban,3,"""Khaama Press,2020-12-05,Taliban Warns U.S Over Violating Peace Agreement"";""Pajhwok News,2020-12-05,Helmand airstrike leaves 18 Taliban dead and wounded"";""Pajhwok News,2020-12-08,Afghan, US forces conduct raids against Al-Qaeda""",Khaama Press;Pajhwok News;Pajhwok News,2020-12-05;2020-12-05;2020-12-08,Loy Bagh village,31.630297,64.261192,Afghanistan,Asia,2020-12-04,2020-12-04,0,18,0,0,18,18,16,1
8496,2020,State,Government of Afghanistan,Taleban,1,"""Khaama Press,2020-12-06,2 Taliban Killed in Logar Operation: MoIA""",Khaama Press,2020-12-06,Puli Alam town,33.995289,69.02274,Afghanistan,Asia,2020-12-06,2020-12-06,0,2,0,0,2,2,2,3
8498,2020,State,Government of Afghanistan,Taleban,1,"""Khaama Press,2020-12-07,Taliban Battered in Uruzgan, Helmand Provinces""",Khaama Press,2020-12-07,Gizab district,33.402487,66.264329,Afghanistan,Asia,2020-12-06,2020-12-06,0,5,0,0,5,5,5,1
8499,2020,State,Government of Afghanistan,Taleban,1,"""Khaama Press,2020-12-07,Taliban Battered in Uruzgan, Helmand Provinces""",Khaama Press,2020-12-07,Nahri Sarraj district (Greshk),31.829363,64.608526,Afghanistan,Asia,2020-12-06,2020-12-06,0,4,0,0,4,4,4,1
8502,2020,State,Government of Afghanistan,Taleban,1,"""Khaama Press,2020-12-07,15 Taliban Killed in Kandahar: MoD""",Khaama Press,2020-12-07,Panjwayi district,31.072875,65.158015,Afghanistan,Asia,2020-12-06,2020-12-06,0,15,0,0,15,15,15,1
8505,2020,State,Government of Afghanistan,Taleban,1,"""Khaama Press,2020-12-08,ANA Clears Jalriz-Maidan Highway of Roadside Mines: MoD""",Khaama Press,2020-12-08,Jalrez-Maydan Shahr road (Jalrez district),34.467111,68.703469,Afghanistan,Asia,2020-12-07,2020-12-07,0,14,0,0,14,14,14,3
8506,2020,State,Government of Afghanistan,Taleban,1,"""Khaama Press,2020-12-08,Taliban Attacks Rebuffed in Kandahar, Commander Killed""",Khaama Press,2020-12-08,Panjwayi district,31.072875,65.158015,Afghanistan,Asia,2020-12-07,2020-12-07,0,5,0,0,5,5,5,1
8528,2020,State,Government of Afghanistan,Taleban,2,"""Khaama Press,2020-12-09,Taliban Attack Claims 3 Security Members in Ghazni"";""NYTimes.com Feed,2020-12-10,Afghan War Casualty Report: December 2020""",Khaama Press;NYTimes.com Feed,2020-12-09;2020-12-10,Kosari village,33.1596,68.0467,Afghanistan,Asia,2020-12-08,2020-12-09,1,10,0,0,11,11,1,3
8529,2020,State,Government of Afghanistan,Taleban,2,"""NYTimes.com Feed,2020-12-10,Afghan War Casualty Report: December 2020"";""Khaama Press,2020-12-09,Balkh: Taliban Shot 7 Policemen Dead""",NYTimes.com Feed;Khaama Press,2020-12-10;2020-12-09,Suliman Khail village,36.8012,66.7108,Afghanistan,Asia,2020-12-08,2020-12-08,7,0,0,0,7,7,7,0
8535,2020,State,Government of Afghanistan,Taleban,2,"""Pajhwok News,2020-12-10,Takhar: Bangi district chief killed in Taliban attack"";""Khaama Press,2020-12-10,District Governor Ambushed, Died on Way to Hospital""",Pajhwok News;Khaama Press,2020-12-10;2020-12-10,Taluqan town,36.734133,69.533559,Afghanistan,Asia,2020-12-10,2020-12-10,2,0,0,0,2,2,2,0
8536,2020,State,Government of Afghanistan,Taleban,1,"""Khaama Press,2020-12-10,Taliban Face Heavy Retaliation in Zabul""",Khaama Press,2020-12-10,Mizan district,32.178461,66.508063,Afghanistan,Asia,2020-12-09,2020-12-09,0,3,0,0,3,3,3,1
8537,2020,State,Government of Afghanistan,Taleban,1,"""Khaama Press,2020-12-10,Taliban Face Heavy Retaliation in Zabul""",Khaama Press,2020-12-10,Qaysar district,35.641366,64.279081,Afghanistan,Asia,2020-12-10,2020-12-10,0,5,0,0,5,5,5,2
8539,2020,State,Government of Afghanistan,Taleban,1,"""Khaama Press,2020-12-13,Taliban Bear Heavy Loss in Kandahar Battle""",Khaama Press,2020-12-13,Dihrawud district,32.584696,65.465693,Afghanistan,Asia,2020-12-12,2020-12-12,0,10,0,0,10,10,10,1
8542,2020,One-Sided,Taleban,Civilians,1,"""Khaama Press,2020-12-14,Taliban Shot Local Imam Dead in Farah: Officials""",Khaama Press,2020-12-14,Farah town,32.373795,62.1157,Afghanistan,Asia,2020-12-13,2020-12-13,0,0,1,0,1,1,1,2
8543,2020,One-Sided,Taleban,Civilians,1,"""Khaama Press,2020-12-15,Ghor Council Deputy Killed in IED Blast""",Khaama Press,2020-12-15,Kandahar town,31.611795,65.705795,Afghanistan,Asia,2020-12-15,2020-12-15,0,0,1,0,1,1,1,1
8544,2020,State,Government of Afghanistan,Taleban,1,"""Khaama Press,2020-12-16,17 Taliban Killed in Gov’t Reciprocal Attacks, Uruzgan""",Khaama Press,2020-12-16,Dihrawud district,32.584696,65.465693,Afghanistan,Asia,2020-12-16,2020-12-16,0,8,0,0,8,8,8,1
8546,2020,State,Government of Afghanistan,Taleban,1,"""Khaama Press,2020-12-17,ANA Rebuffs Taliban Attack in Kandahar""",Khaama Press,2020-12-17,Pashmul village,31.557203,65.434295,Afghanistan,Asia,2020-12-16,2020-12-16,0,12,0,0,12,12,12,1
8550,2020,State,Government of Afghanistan,Taleban,1,"""Khaama Press,2020-12-18,Taliban Suffer Heavy Loss in South Battle, 47 Killed""",Khaama Press,2020-12-18,Mizan district,32.178461,66.508063,Afghanistan,Asia,2020-12-17,2020-12-17,0,6,0,0,6,6,6,1
8551,2020,State,Government of Afghanistan,Taleban,1,"""Khaama Press,2020-12-18,Taliban Suffer Heavy Loss in South Battle, 47 Killed""",Khaama Press,2020-12-18,Dihrawud district,32.584696,65.465693,Afghanistan,Asia,2020-12-17,2020-12-17,0,12,0,0,12,12,12,1
8552,2020,State,Government of Afghanistan,Taleban,1,"""Khaama Press,2020-12-19,Taliban Face Heavy Retaliation, MoD Operations""",Khaama Press,2020-12-19,Nazyan district,34.053832,70.827616,Afghanistan,Asia,2020-12-18,2020-12-18,0,10,0,0,10,10,10,3
8553,2020,State,Government of Afghanistan,Taleban,1,"""Khaama Press,2020-12-19,Taliban Face Heavy Retaliation, MoD Operations""",Khaama Press,2020-12-19,Zhari district,31.640454,65.397591,Afghanistan,Asia,2020-12-18,2020-12-18,0,31,0,0,31,31,31,1
8554,2020,State,Government of Afghanistan,Taleban,2,"""Khaama Press,2020-12-19,Helmand Roadside Mine Blast Claims 2, Wounds 2"";""Pajhwok News,2020-12-19,2 civilians killed, 4 wounded in Helmand bombing""",Khaama Press;Pajhwok News,2020-12-19;2020-12-19,Lowy Manda Gharbi Hazrat M. Kalay village,31.7387,64.328,Afghanistan,Asia,2020-12-19,2020-12-19,0,0,2,0,2,3,2,1
8558,2020,State,Government of Afghanistan,Taleban,1,"""Khaama Press,2020-12-20,AAF Wrecks ‘Taliban Extortion Checkpoint’ in North""",Khaama Press,2020-12-20,Chahar Dara district,36.654765,68.566036,Afghanistan,Asia,2020-12-19,2020-12-19,0,7,0,0,7,7,7,0
8559,2020,State,Government of Afghanistan,Taleban,1,"""Khaama Press,2020-12-20,AAF Wrecks ‘Taliban Extortion Checkpoint’ in North""",Khaama Press,2020-12-20,Zhari district,31.640454,65.397591,Afghanistan,Asia,2020-12-19,2020-12-19,0,19,0,0,19,18,19,1
8560,2020,State,Government of Afghanistan,Taleban,1,"""Khaama Press,2020-12-20,Hitmen Killed in Shootouts with Kabul Police""",Khaama Press,2020-12-20,Farza district,34.796505,69.014731,Afghanistan,Asia,2020-12-19,2020-12-19,0,0,0,0,0,2,0,3
8561,2020,State,Government of Afghanistan,Taleban,1,"""Khaama Press,2020-12-21,27 Taliban Killed in Helmand, Kandahar: MoD""",Khaama Press,2020-12-21,Nawa-i-Barak Zayi district,31.270823,64.091336,Afghanistan,Asia,2020-12-20,2020-12-20,0,5,0,0,5,5,5,1
8566,2020,State,Government of Afghanistan,Taleban,1,"""Khaama Press,2020-12-23,Taliban Suffer Heavy Loss in MoD Operations""",Khaama Press,2020-12-23,Maywand district,31.5819,64.99308,Afghanistan,Asia,2020-12-22,2020-12-22,0,12,0,0,12,12,12,1
8568,2020,State,Government of Afghanistan,Taleban,1,"""Khaama Press,2020-12-23,Taliban Suffer Heavy Loss in MoD Operations""",Khaama Press,2020-12-23,Nawa-i-Barak Zayi district,31.270823,64.091336,Afghanistan,Asia,2020-12-22,2020-12-22,0,8,0,0,8,8,8,1
8569,2020,State,Government of Afghanistan,Taleban,1,"""Khaama Press,2020-12-23,Taliban Suffer Heavy Loss in MoD Operations""",Khaama Press,2020-12-23,Dushi district,35.615268,68.65967,Afghanistan,Asia,2020-12-22,2020-12-22,0,2,0,0,2,2,2,0
8570,2020,State,Government of Afghanistan,Taleban,1,"""Khaama Press,2020-12-23,Taliban Suffer Heavy Loss in MoD Operations""",Khaama Press,2020-12-23,Hisarak district,34.281645,69.770149,Afghanistan,Asia,2020-12-22,2020-12-22,0,5,0,0,5,5,5,3
