,id,latitude,longitude,count,Country
4481,255371,34.151794,69.070099,4,Afghanistan
4482,255155,33.305843,68.446963,6,Afghanistan
4483,255374,32.085373,63.688011,2,Afghanistan
4484,255135,33.0,65.0,6,Afghanistan
4485,255140,34.750462,71.118319,3,Afghanistan
4486,255137,34.33333,70.41667,2,Afghanistan
4487,255376,32.62675,65.873313,4,Afghanistan
4488,261429,32.6371,65.9044,3,Afghanistan
4489,261646,33.33333,67.75,2,Afghanistan
4490,261647,34.0,69.25,2,Afghanistan
4491,261648,31.0,65.75,2,Afghanistan
4492,261649,32.83333,66.0,2,Afghanistan
4493,261650,34.25,68.0,2,Afghanistan
4494,255379,33.305843,68.446963,12,Afghanistan
4495,255133,34.825481,70.084213,9,Afghanistan
4496,261369,33.472932,68.657758,12,Afghanistan
4497,250893,32.489324,62.065236,1,Afghanistan
4498,250894,36.112492,66.055374,1,Afghanistan
4499,250895,32.62675,65.873313,12,Afghanistan
4500,255136,34.718494,70.256599,4,Afghanistan
4501,255375,34.2158,70.8323,1,Afghanistan
4502,255371,34.151794,69.070099,4,Afghanistan
4503,255155,33.305843,68.446963,6,Afghanistan
4504,255374,32.085373,63.688011,2,Afghanistan
4505,255135,33.0,65.0,6,Afghanistan
4506,255140,34.750462,71.118319,3,Afghanistan
4507,255137,34.33333,70.41667,2,Afghanistan
4508,255376,32.62675,65.873313,4,Afghanistan
4509,261429,32.6371,65.9044,3,Afghanistan
4510,261646,33.33333,67.75,2,Afghanistan
4511,261647,34.0,69.25,2,Afghanistan
4512,261648,31.0,65.75,2,Afghanistan
4513,261649,32.83333,66.0,2,Afghanistan
4514,261650,34.25,68.0,2,Afghanistan
4515,255379,33.305843,68.446963,12,Afghanistan
4516,255133,34.825481,70.084213,9,Afghanistan
4517,261369,33.472932,68.657758,12,Afghanistan
4518,250893,32.489324,62.065236,1,Afghanistan
4519,250894,36.112492,66.055374,1,Afghanistan
4520,250895,32.62675,65.873313,12,Afghanistan
4521,255136,34.718494,70.256599,4,Afghanistan
4522,255375,34.2158,70.8323,1,Afghanistan
4523,255371,34.151794,69.070099,4,Afghanistan
4524,255155,33.305843,68.446963,6,Afghanistan
4525,255374,32.085373,63.688011,2,Afghanistan
4526,255135,33.0,65.0,6,Afghanistan
4527,255140,34.750462,71.118319,3,Afghanistan
4528,255137,34.33333,70.41667,2,Afghanistan
4529,255376,32.62675,65.873313,4,Afghanistan
4530,261429,32.6371,65.9044,3,Afghanistan
4531,261646,33.33333,67.75,2,Afghanistan
4532,261647,34.0,69.25,2,Afghanistan
4533,261648,31.0,65.75,2,Afghanistan
4534,261649,32.83333,66.0,2,Afghanistan
4535,261650,34.25,68.0,2,Afghanistan
4536,255379,33.305843,68.446963,12,Afghanistan
4537,255133,34.825481,70.084213,9,Afghanistan
4538,261369,33.472932,68.657758,12,Afghanistan
4539,250893,32.489324,62.065236,1,Afghanistan
4540,250894,36.112492,66.055374,1,Afghanistan
4541,250895,32.62675,65.873313,12,Afghanistan
4542,255136,34.718494,70.256599,4,Afghanistan
4543,255375,34.2158,70.8323,1,Afghanistan
4544,255371,34.151794,69.070099,4,Afghanistan
4545,255155,33.305843,68.446963,6,Afghanistan
4546,255374,32.085373,63.688011,2,Afghanistan
4547,255135,33.0,65.0,6,Afghanistan
4548,255140,34.750462,71.118319,3,Afghanistan
4549,255137,34.33333,70.41667,2,Afghanistan
4550,255376,32.62675,65.873313,4,Afghanistan
4551,261429,32.6371,65.9044,3,Afghanistan
4552,261646,33.33333,67.75,2,Afghanistan
4553,261647,34.0,69.25,2,Afghanistan
4554,261648,31.0,65.75,2,Afghanistan
4555,261649,32.83333,66.0,2,Afghanistan
4556,261650,34.25,68.0,2,Afghanistan
4557,255379,33.305843,68.446963,12,Afghanistan
4558,255133,34.825481,70.084213,9,Afghanistan
4559,261369,33.472932,68.657758,12,Afghanistan
4560,250893,32.489324,62.065236,1,Afghanistan
4561,250894,36.112492,66.055374,1,Afghanistan
4562,250895,32.62675,65.873313,12,Afghanistan
4563,255136,34.718494,70.256599,4,Afghanistan
4564,255375,34.2158,70.8323,1,Afghanistan
4565,255371,34.151794,69.070099,4,Afghanistan
4566,255155,33.305843,68.446963,6,Afghanistan
4567,255374,32.085373,63.688011,2,Afghanistan
4568,255135,33.0,65.0,6,Afghanistan
4569,255140,34.750462,71.118319,3,Afghanistan
4570,255137,34.33333,70.41667,2,Afghanistan
4571,255376,32.62675,65.873313,4,Afghanistan
4572,261429,32.6371,65.9044,3,Afghanistan
4573,261646,33.33333,67.75,2,Afghanistan
4574,261647,34.0,69.25,2,Afghanistan
4575,261648,31.0,65.75,2,Afghanistan
4576,261649,32.83333,66.0,2,Afghanistan
4577,261650,34.25,68.0,2,Afghanistan
4578,255379,33.305843,68.446963,12,Afghanistan
4579,255133,34.825481,70.084213,9,Afghanistan
4580,261369,33.472932,68.657758,12,Afghanistan
4581,250893,32.489324,62.065236,1,Afghanistan
4582,250894,36.112492,66.055374,1,Afghanistan
4583,250895,32.62675,65.873313,12,Afghanistan
4584,255136,34.718494,70.256599,4,Afghanistan
4585,255375,34.2158,70.8323,1,Afghanistan
4586,255371,34.151794,69.070099,4,Afghanistan
4587,255155,33.305843,68.446963,6,Afghanistan
4588,255374,32.085373,63.688011,2,Afghanistan
4589,255135,33.0,65.0,6,Afghanistan
4590,255140,34.750462,71.118319,3,Afghanistan
4591,255137,34.33333,70.41667,2,Afghanistan
4592,255376,32.62675,65.873313,4,Afghanistan
4593,261429,32.6371,65.9044,3,Afghanistan
4594,261646,33.33333,67.75,2,Afghanistan
4595,261647,34.0,69.25,2,Afghanistan
4596,261648,31.0,65.75,2,Afghanistan
4597,261649,32.83333,66.0,2,Afghanistan
4598,261650,34.25,68.0,2,Afghanistan
4599,255379,33.305843,68.446963,12,Afghanistan
4600,255133,34.825481,70.084213,9,Afghanistan
4601,261369,33.472932,68.657758,12,Afghanistan
4602,250893,32.489324,62.065236,1,Afghanistan
4603,250894,36.112492,66.055374,1,Afghanistan
4604,250895,32.62675,65.873313,12,Afghanistan
4605,255136,34.718494,70.256599,4,Afghanistan
4606,255375,34.2158,70.8323,1,Afghanistan
4607,255371,34.151794,69.070099,4,Afghanistan
4608,255155,33.305843,68.446963,6,Afghanistan
4609,255374,32.085373,63.688011,2,Afghanistan
4610,255135,33.0,65.0,6,Afghanistan
4611,255140,34.750462,71.118319,3,Afghanistan
4612,255137,34.33333,70.41667,2,Afghanistan
4613,255376,32.62675,65.873313,4,Afghanistan
4614,261429,32.6371,65.9044,3,Afghanistan
4615,261646,33.33333,67.75,2,Afghanistan
4616,261647,34.0,69.25,2,Afghanistan
4617,261648,31.0,65.75,2,Afghanistan
4618,261649,32.83333,66.0,2,Afghanistan
4619,261650,34.25,68.0,2,Afghanistan
4620,255379,33.305843,68.446963,12,Afghanistan
4621,255133,34.825481,70.084213,9,Afghanistan
4622,261369,33.472932,68.657758,12,Afghanistan
4623,250893,32.489324,62.065236,1,Afghanistan
4624,250894,36.112492,66.055374,1,Afghanistan
4625,250895,32.62675,65.873313,12,Afghanistan
4626,255136,34.718494,70.256599,4,Afghanistan
4627,255375,34.2158,70.8323,1,Afghanistan
4628,255371,34.151794,69.070099,4,Afghanistan
4629,255155,33.305843,68.446963,6,Afghanistan
4630,255374,32.085373,63.688011,2,Afghanistan
4631,255135,33.0,65.0,6,Afghanistan
4632,255140,34.750462,71.118319,3,Afghanistan
4633,255137,34.33333,70.41667,2,Afghanistan
4634,255376,32.62675,65.873313,4,Afghanistan
4635,261429,32.6371,65.9044,3,Afghanistan
4636,261646,33.33333,67.75,2,Afghanistan
4637,261647,34.0,69.25,2,Afghanistan
4638,261648,31.0,65.75,2,Afghanistan
4639,261649,32.83333,66.0,2,Afghanistan
4640,261650,34.25,68.0,2,Afghanistan
4641,255379,33.305843,68.446963,12,Afghanistan
4642,255133,34.825481,70.084213,9,Afghanistan
4643,261369,33.472932,68.657758,12,Afghanistan
4644,250893,32.489324,62.065236,1,Afghanistan
4645,250894,36.112492,66.055374,1,Afghanistan
4646,250895,32.62675,65.873313,12,Afghanistan
4647,255136,34.718494,70.256599,4,Afghanistan
4648,255375,34.2158,70.8323,1,Afghanistan
4649,255371,34.151794,69.070099,4,Afghanistan
4650,255155,33.305843,68.446963,6,Afghanistan
4651,255374,32.085373,63.688011,2,Afghanistan
4652,255135,33.0,65.0,6,Afghanistan
4653,255140,34.750462,71.118319,3,Afghanistan
4654,255137,34.33333,70.41667,2,Afghanistan
4655,255376,32.62675,65.873313,4,Afghanistan
4656,261429,32.6371,65.9044,3,Afghanistan
4657,261646,33.33333,67.75,2,Afghanistan
4658,261647,34.0,69.25,2,Afghanistan
4659,261648,31.0,65.75,2,Afghanistan
4660,261649,32.83333,66.0,2,Afghanistan
4661,261650,34.25,68.0,2,Afghanistan
4662,255379,33.305843,68.446963,12,Afghanistan
4663,255133,34.825481,70.084213,9,Afghanistan
4664,261369,33.472932,68.657758,12,Afghanistan
4665,250893,32.489324,62.065236,1,Afghanistan
4666,250894,36.112492,66.055374,1,Afghanistan
4667,250895,32.62675,65.873313,12,Afghanistan
4668,255136,34.718494,70.256599,4,Afghanistan
4669,255375,34.2158,70.8323,1,Afghanistan
4670,255371,34.151794,69.070099,4,Afghanistan
4671,255155,33.305843,68.446963,6,Afghanistan
4672,255374,32.085373,63.688011,2,Afghanistan
4673,255135,33.0,65.0,6,Afghanistan
4674,255140,34.750462,71.118319,3,Afghanistan
4675,255137,34.33333,70.41667,2,Afghanistan
4676,255376,32.62675,65.873313,4,Afghanistan
4677,261429,32.6371,65.9044,3,Afghanistan
4678,261646,33.33333,67.75,2,Afghanistan
4679,261647,34.0,69.25,2,Afghanistan
4680,261648,31.0,65.75,2,Afghanistan
4681,261649,32.83333,66.0,2,Afghanistan
4682,261650,34.25,68.0,2,Afghanistan
4683,255379,33.305843,68.446963,12,Afghanistan
4684,255133,34.825481,70.084213,9,Afghanistan
4685,261369,33.472932,68.657758,12,Afghanistan
4686,250893,32.489324,62.065236,1,Afghanistan
4687,250894,36.112492,66.055374,1,Afghanistan
4688,250895,32.62675,65.873313,12,Afghanistan
4689,255136,34.718494,70.256599,4,Afghanistan
4690,255375,34.2158,70.8323,1,Afghanistan
4691,255371,34.151794,69.070099,4,Afghanistan
4692,255155,33.305843,68.446963,6,Afghanistan
4693,255374,32.085373,63.688011,2,Afghanistan
4694,255135,33.0,65.0,6,Afghanistan
4695,255140,34.750462,71.118319,3,Afghanistan
4696,255137,34.33333,70.41667,2,Afghanistan
4697,255376,32.62675,65.873313,4,Afghanistan
4698,261429,32.6371,65.9044,3,Afghanistan
4699,261646,33.33333,67.75,2,Afghanistan
4700,261647,34.0,69.25,2,Afghanistan
4701,261648,31.0,65.75,2,Afghanistan
4702,261649,32.83333,66.0,2,Afghanistan
4703,261650,34.25,68.0,2,Afghanistan
4704,255379,33.305843,68.446963,12,Afghanistan
4705,255133,34.825481,70.084213,9,Afghanistan
4706,261369,33.472932,68.657758,12,Afghanistan
4707,250893,32.489324,62.065236,1,Afghanistan
4708,250894,36.112492,66.055374,1,Afghanistan
4709,250895,32.62675,65.873313,12,Afghanistan
4710,255136,34.718494,70.256599,4,Afghanistan
4711,255375,34.2158,70.8323,1,Afghanistan
4712,255371,34.151794,69.070099,4,Afghanistan
4713,255155,33.305843,68.446963,6,Afghanistan
4714,255374,32.085373,63.688011,2,Afghanistan
4715,255135,33.0,65.0,6,Afghanistan
4716,255140,34.750462,71.118319,3,Afghanistan
4717,255137,34.33333,70.41667,2,Afghanistan
4718,255376,32.62675,65.873313,4,Afghanistan
4719,261429,32.6371,65.9044,3,Afghanistan
4720,261646,33.33333,67.75,2,Afghanistan
4721,261647,34.0,69.25,2,Afghanistan
4722,261648,31.0,65.75,2,Afghanistan
4723,261649,32.83333,66.0,2,Afghanistan
4724,261650,34.25,68.0,2,Afghanistan
4725,255379,33.305843,68.446963,12,Afghanistan
4726,255133,34.825481,70.084213,9,Afghanistan
4727,261369,33.472932,68.657758,12,Afghanistan
4728,250893,32.489324,62.065236,1,Afghanistan
4729,250894,36.112492,66.055374,1,Afghanistan
4730,250895,32.62675,65.873313,12,Afghanistan
4731,255136,34.718494,70.256599,4,Afghanistan
4732,255375,34.2158,70.8323,1,Afghanistan
4733,255371,34.151794,69.070099,4,Afghanistan
4734,255155,33.305843,68.446963,6,Afghanistan
4735,255374,32.085373,63.688011,2,Afghanistan
4736,255135,33.0,65.0,6,Afghanistan
4737,255140,34.750462,71.118319,3,Afghanistan
4738,255137,34.33333,70.41667,2,Afghanistan
4739,255376,32.62675,65.873313,4,Afghanistan
4740,261429,32.6371,65.9044,3,Afghanistan
4741,261646,33.33333,67.75,2,Afghanistan
4742,261647,34.0,69.25,2,Afghanistan
4743,261648,31.0,65.75,2,Afghanistan
4744,261649,32.83333,66.0,2,Afghanistan
4745,261650,34.25,68.0,2,Afghanistan
4746,255379,33.305843,68.446963,12,Afghanistan
4747,255133,34.825481,70.084213,9,Afghanistan
4748,261369,33.472932,68.657758,12,Afghanistan
4749,250893,32.489324,62.065236,1,Afghanistan
4750,250894,36.112492,66.055374,1,Afghanistan
4751,250895,32.62675,65.873313,12,Afghanistan
4752,255136,34.718494,70.256599,4,Afghanistan
4753,255375,34.2158,70.8323,1,Afghanistan
4754,255371,34.151794,69.070099,4,Afghanistan
4755,255155,33.305843,68.446963,6,Afghanistan
4756,255374,32.085373,63.688011,2,Afghanistan
4757,255135,33.0,65.0,6,Afghanistan
4758,255140,34.750462,71.118319,3,Afghanistan
4759,255137,34.33333,70.41667,2,Afghanistan
4760,255376,32.62675,65.873313,4,Afghanistan
4761,261429,32.6371,65.9044,3,Afghanistan
4762,261646,33.33333,67.75,2,Afghanistan
4763,261647,34.0,69.25,2,Afghanistan
4764,261648,31.0,65.75,2,Afghanistan
4765,261649,32.83333,66.0,2,Afghanistan
4766,261650,34.25,68.0,2,Afghanistan
4767,255379,33.305843,68.446963,12,Afghanistan
4768,255133,34.825481,70.084213,9,Afghanistan
4769,261369,33.472932,68.657758,12,Afghanistan
4770,250893,32.489324,62.065236,1,Afghanistan
4771,250894,36.112492,66.055374,1,Afghanistan
4772,250895,32.62675,65.873313,12,Afghanistan
4773,255136,34.718494,70.256599,4,Afghanistan
4774,255375,34.2158,70.8323,1,Afghanistan
4775,255371,34.151794,69.070099,4,Afghanistan
4776,255155,33.305843,68.446963,6,Afghanistan
4777,255374,32.085373,63.688011,2,Afghanistan
4778,255135,33.0,65.0,6,Afghanistan
4779,255140,34.750462,71.118319,3,Afghanistan
4780,255137,34.33333,70.41667,2,Afghanistan
4781,255376,32.62675,65.873313,4,Afghanistan
4782,261429,32.6371,65.9044,3,Afghanistan
4783,261646,33.33333,67.75,2,Afghanistan
4784,261647,34.0,69.25,2,Afghanistan
4785,261648,31.0,65.75,2,Afghanistan
4786,261649,32.83333,66.0,2,Afghanistan
4787,261650,34.25,68.0,2,Afghanistan
4788,255379,33.305843,68.446963,12,Afghanistan
4789,255133,34.825481,70.084213,9,Afghanistan
4790,261369,33.472932,68.657758,12,Afghanistan
4791,250893,32.489324,62.065236,1,Afghanistan
4792,250894,36.112492,66.055374,1,Afghanistan
4793,250895,32.62675,65.873313,12,Afghanistan
4794,255136,34.718494,70.256599,4,Afghanistan
4795,255375,34.2158,70.8323,1,Afghanistan
4796,255371,34.151794,69.070099,4,Afghanistan
4797,255155,33.305843,68.446963,6,Afghanistan
4798,255374,32.085373,63.688011,2,Afghanistan
4799,255135,33.0,65.0,6,Afghanistan
4800,255140,34.750462,71.118319,3,Afghanistan
4801,255137,34.33333,70.41667,2,Afghanistan
4802,255376,32.62675,65.873313,4,Afghanistan
4803,261429,32.6371,65.9044,3,Afghanistan
4804,261646,33.33333,67.75,2,Afghanistan
4805,261647,34.0,69.25,2,Afghanistan
4806,261648,31.0,65.75,2,Afghanistan
4807,261649,32.83333,66.0,2,Afghanistan
4808,261650,34.25,68.0,2,Afghanistan
4809,255379,33.305843,68.446963,12,Afghanistan
4810,255133,34.825481,70.084213,9,Afghanistan
4811,261369,33.472932,68.657758,12,Afghanistan
4812,250893,32.489324,62.065236,1,Afghanistan
4813,250894,36.112492,66.055374,1,Afghanistan
4814,250895,32.62675,65.873313,12,Afghanistan
4815,255136,34.718494,70.256599,4,Afghanistan
4816,255375,34.2158,70.8323,1,Afghanistan
4817,255371,34.151794,69.070099,4,Afghanistan
4818,255155,33.305843,68.446963,6,Afghanistan
4819,255374,32.085373,63.688011,2,Afghanistan
4820,255135,33.0,65.0,6,Afghanistan
4821,255140,34.750462,71.118319,3,Afghanistan
4822,255137,34.33333,70.41667,2,Afghanistan
4823,255376,32.62675,65.873313,4,Afghanistan
4824,261429,32.6371,65.9044,3,Afghanistan
4825,261646,33.33333,67.75,2,Afghanistan
4826,261647,34.0,69.25,2,Afghanistan
4827,261648,31.0,65.75,2,Afghanistan
4828,261649,32.83333,66.0,2,Afghanistan
4829,261650,34.25,68.0,2,Afghanistan
4830,255379,33.305843,68.446963,12,Afghanistan
4831,255133,34.825481,70.084213,9,Afghanistan
4832,261369,33.472932,68.657758,12,Afghanistan
4833,250893,32.489324,62.065236,1,Afghanistan
4834,250894,36.112492,66.055374,1,Afghanistan
4835,250895,32.62675,65.873313,12,Afghanistan
4836,255136,34.718494,70.256599,4,Afghanistan
4837,255375,34.2158,70.8323,1,Afghanistan
4838,255371,34.151794,69.070099,4,Afghanistan
4839,255155,33.305843,68.446963,6,Afghanistan
4840,255374,32.085373,63.688011,2,Afghanistan
4841,255135,33.0,65.0,6,Afghanistan
4842,255140,34.750462,71.118319,3,Afghanistan
4843,255137,34.33333,70.41667,2,Afghanistan
4844,255376,32.62675,65.873313,4,Afghanistan
4845,261429,32.6371,65.9044,3,Afghanistan
4846,261646,33.33333,67.75,2,Afghanistan
4847,261647,34.0,69.25,2,Afghanistan
4848,261648,31.0,65.75,2,Afghanistan
4849,261649,32.83333,66.0,2,Afghanistan
4850,261650,34.25,68.0,2,Afghanistan
4851,255379,33.305843,68.446963,12,Afghanistan
4852,255133,34.825481,70.084213,9,Afghanistan
4853,261369,33.472932,68.657758,12,Afghanistan
4854,250893,32.489324,62.065236,1,Afghanistan
4855,250894,36.112492,66.055374,1,Afghanistan
4856,250895,32.62675,65.873313,12,Afghanistan
4857,255136,34.718494,70.256599,4,Afghanistan
4858,255375,34.2158,70.8323,1,Afghanistan
4859,255371,34.151794,69.070099,4,Afghanistan
4860,255155,33.305843,68.446963,6,Afghanistan
4861,255374,32.085373,63.688011,2,Afghanistan
4862,255135,33.0,65.0,6,Afghanistan
4863,255140,34.750462,71.118319,3,Afghanistan
4864,255137,34.33333,70.41667,2,Afghanistan
4865,255376,32.62675,65.873313,4,Afghanistan
4866,261429,32.6371,65.9044,3,Afghanistan
4867,261646,33.33333,67.75,2,Afghanistan
4868,261647,34.0,69.25,2,Afghanistan
4869,261648,31.0,65.75,2,Afghanistan
4870,261649,32.83333,66.0,2,Afghanistan
4871,261650,34.25,68.0,2,Afghanistan
4872,255379,33.305843,68.446963,12,Afghanistan
4873,255133,34.825481,70.084213,9,Afghanistan
4874,261369,33.472932,68.657758,12,Afghanistan
4875,250893,32.489324,62.065236,1,Afghanistan
4876,250894,36.112492,66.055374,1,Afghanistan
4877,250895,32.62675,65.873313,12,Afghanistan
4878,255136,34.718494,70.256599,4,Afghanistan
4879,255375,34.2158,70.8323,1,Afghanistan
4880,255371,34.151794,69.070099,4,Afghanistan
4881,255155,33.305843,68.446963,6,Afghanistan
4882,255374,32.085373,63.688011,2,Afghanistan
4883,255135,33.0,65.0,6,Afghanistan
4884,255140,34.750462,71.118319,3,Afghanistan
4885,255137,34.33333,70.41667,2,Afghanistan
4886,255376,32.62675,65.873313,4,Afghanistan
4887,261429,32.6371,65.9044,3,Afghanistan
4888,261646,33.33333,67.75,2,Afghanistan
4889,261647,34.0,69.25,2,Afghanistan
4890,261648,31.0,65.75,2,Afghanistan
4891,261649,32.83333,66.0,2,Afghanistan
4892,261650,34.25,68.0,2,Afghanistan
4893,255379,33.305843,68.446963,12,Afghanistan
4894,255133,34.825481,70.084213,9,Afghanistan
4895,261369,33.472932,68.657758,12,Afghanistan
4896,250893,32.489324,62.065236,1,Afghanistan
4897,250894,36.112492,66.055374,1,Afghanistan
4898,250895,32.62675,65.873313,12,Afghanistan
4899,255136,34.718494,70.256599,4,Afghanistan
4900,255375,34.2158,70.8323,1,Afghanistan
4901,255371,34.151794,69.070099,4,Afghanistan
4902,255155,33.305843,68.446963,6,Afghanistan
4903,255374,32.085373,63.688011,2,Afghanistan
4904,255135,33.0,65.0,6,Afghanistan
4905,255140,34.750462,71.118319,3,Afghanistan
4906,255137,34.33333,70.41667,2,Afghanistan
4907,255376,32.62675,65.873313,4,Afghanistan
4908,261429,32.6371,65.9044,3,Afghanistan
4909,261646,33.33333,67.75,2,Afghanistan
4910,261647,34.0,69.25,2,Afghanistan
4911,261648,31.0,65.75,2,Afghanistan
4912,261649,32.83333,66.0,2,Afghanistan
4913,261650,34.25,68.0,2,Afghanistan
4914,255379,33.305843,68.446963,12,Afghanistan
4915,255133,34.825481,70.084213,9,Afghanistan
4916,261369,33.472932,68.657758,12,Afghanistan
4917,250893,32.489324,62.065236,1,Afghanistan
4918,250894,36.112492,66.055374,1,Afghanistan
4919,250895,32.62675,65.873313,12,Afghanistan
4920,255136,34.718494,70.256599,4,Afghanistan
4921,255375,34.2158,70.8323,1,Afghanistan
4922,255371,34.151794,69.070099,4,Afghanistan
4923,255155,33.305843,68.446963,6,Afghanistan
4924,255374,32.085373,63.688011,2,Afghanistan
4925,255135,33.0,65.0,6,Afghanistan
4926,255140,34.750462,71.118319,3,Afghanistan
4927,255137,34.33333,70.41667,2,Afghanistan
4928,255376,32.62675,65.873313,4,Afghanistan
4929,261429,32.6371,65.9044,3,Afghanistan
4930,261646,33.33333,67.75,2,Afghanistan
4931,261647,34.0,69.25,2,Afghanistan
4932,261648,31.0,65.75,2,Afghanistan
4933,261649,32.83333,66.0,2,Afghanistan
4934,261650,34.25,68.0,2,Afghanistan
4935,255379,33.305843,68.446963,12,Afghanistan
4936,255133,34.825481,70.084213,9,Afghanistan
4937,261369,33.472932,68.657758,12,Afghanistan
4938,250893,32.489324,62.065236,1,Afghanistan
4939,250894,36.112492,66.055374,1,Afghanistan
4940,250895,32.62675,65.873313,12,Afghanistan
4941,255136,34.718494,70.256599,4,Afghanistan
4942,255375,34.2158,70.8323,1,Afghanistan
4943,255371,34.151794,69.070099,4,Afghanistan
4944,255155,33.305843,68.446963,6,Afghanistan
4945,255374,32.085373,63.688011,2,Afghanistan
4946,255135,33.0,65.0,6,Afghanistan
4947,255140,34.750462,71.118319,3,Afghanistan
4948,255137,34.33333,70.41667,2,Afghanistan
4949,255376,32.62675,65.873313,4,Afghanistan
4950,261429,32.6371,65.9044,3,Afghanistan
4951,261646,33.33333,67.75,2,Afghanistan
4952,261647,34.0,69.25,2,Afghanistan
4953,261648,31.0,65.75,2,Afghanistan
4954,261649,32.83333,66.0,2,Afghanistan
4955,261650,34.25,68.0,2,Afghanistan
4956,255379,33.305843,68.446963,12,Afghanistan
4957,255133,34.825481,70.084213,9,Afghanistan
4958,261369,33.472932,68.657758,12,Afghanistan
4959,250893,32.489324,62.065236,1,Afghanistan
4960,250894,36.112492,66.055374,1,Afghanistan
4961,250895,32.62675,65.873313,12,Afghanistan
4962,255136,34.718494,70.256599,4,Afghanistan
4963,255375,34.2158,70.8323,1,Afghanistan
4964,255371,34.151794,69.070099,4,Afghanistan
4965,255155,33.305843,68.446963,6,Afghanistan
4966,255374,32.085373,63.688011,2,Afghanistan
4967,255135,33.0,65.0,6,Afghanistan
4968,255140,34.750462,71.118319,3,Afghanistan
4969,255137,34.33333,70.41667,2,Afghanistan
4970,255376,32.62675,65.873313,4,Afghanistan
4971,261429,32.6371,65.9044,3,Afghanistan
4972,261646,33.33333,67.75,2,Afghanistan
4973,261647,34.0,69.25,2,Afghanistan
4974,261648,31.0,65.75,2,Afghanistan
4975,261649,32.83333,66.0,2,Afghanistan
4976,261650,34.25,68.0,2,Afghanistan
4977,255379,33.305843,68.446963,12,Afghanistan
4978,255133,34.825481,70.084213,9,Afghanistan
4979,261369,33.472932,68.657758,12,Afghanistan
4980,250893,32.489324,62.065236,1,Afghanistan
4981,250894,36.112492,66.055374,1,Afghanistan
4982,250895,32.62675,65.873313,12,Afghanistan
4983,255136,34.718494,70.256599,4,Afghanistan
4984,255375,34.2158,70.8323,1,Afghanistan
4985,255371,34.151794,69.070099,4,Afghanistan
4986,255155,33.305843,68.446963,6,Afghanistan
4987,255374,32.085373,63.688011,2,Afghanistan
4988,255135,33.0,65.0,6,Afghanistan
4989,255140,34.750462,71.118319,3,Afghanistan
4990,255137,34.33333,70.41667,2,Afghanistan
4991,255376,32.62675,65.873313,4,Afghanistan
4992,261429,32.6371,65.9044,3,Afghanistan
4993,261646,33.33333,67.75,2,Afghanistan
4994,261647,34.0,69.25,2,Afghanistan
4995,261648,31.0,65.75,2,Afghanistan
4996,261649,32.83333,66.0,2,Afghanistan
4997,261650,34.25,68.0,2,Afghanistan
4998,255379,33.305843,68.446963,12,Afghanistan
4999,255133,34.825481,70.084213,9,Afghanistan
5000,261369,33.472932,68.657758,12,Afghanistan
5001,250893,32.489324,62.065236,1,Afghanistan
5002,250894,36.112492,66.055374,1,Afghanistan
5003,250895,32.62675,65.873313,12,Afghanistan
5004,255136,34.718494,70.256599,4,Afghanistan
5005,255375,34.2158,70.8323,1,Afghanistan
5006,255371,34.151794,69.070099,4,Afghanistan
5007,255155,33.305843,68.446963,6,Afghanistan
5008,255374,32.085373,63.688011,2,Afghanistan
5009,255135,33.0,65.0,6,Afghanistan
5010,255140,34.750462,71.118319,3,Afghanistan
5011,255137,34.33333,70.41667,2,Afghanistan
5012,255376,32.62675,65.873313,4,Afghanistan
5013,261429,32.6371,65.9044,3,Afghanistan
5014,261646,33.33333,67.75,2,Afghanistan
5015,261647,34.0,69.25,2,Afghanistan
5016,261648,31.0,65.75,2,Afghanistan
5017,261649,32.83333,66.0,2,Afghanistan
5018,261650,34.25,68.0,2,Afghanistan
5019,255379,33.305843,68.446963,12,Afghanistan
5020,255133,34.825481,70.084213,9,Afghanistan
5021,261369,33.472932,68.657758,12,Afghanistan
5022,250893,32.489324,62.065236,1,Afghanistan
5023,250894,36.112492,66.055374,1,Afghanistan
5024,250895,32.62675,65.873313,12,Afghanistan
5025,255136,34.718494,70.256599,4,Afghanistan
5026,255375,34.2158,70.8323,1,Afghanistan
5027,255371,34.151794,69.070099,4,Afghanistan
5028,255155,33.305843,68.446963,6,Afghanistan
5029,255374,32.085373,63.688011,2,Afghanistan
5030,255135,33.0,65.0,6,Afghanistan
5031,255140,34.750462,71.118319,3,Afghanistan
5032,255137,34.33333,70.41667,2,Afghanistan
5033,255376,32.62675,65.873313,4,Afghanistan
5034,261429,32.6371,65.9044,3,Afghanistan
5035,261646,33.33333,67.75,2,Afghanistan
5036,261647,34.0,69.25,2,Afghanistan
5037,261648,31.0,65.75,2,Afghanistan
5038,261649,32.83333,66.0,2,Afghanistan
5039,261650,34.25,68.0,2,Afghanistan
5040,255379,33.305843,68.446963,12,Afghanistan
5041,255133,34.825481,70.084213,9,Afghanistan
5042,261369,33.472932,68.657758,12,Afghanistan
5043,250893,32.489324,62.065236,1,Afghanistan
5044,250894,36.112492,66.055374,1,Afghanistan
5045,250895,32.62675,65.873313,12,Afghanistan
5046,255136,34.718494,70.256599,4,Afghanistan
5047,255375,34.2158,70.8323,1,Afghanistan
5048,255371,34.151794,69.070099,4,Afghanistan
5049,255155,33.305843,68.446963,6,Afghanistan
5050,255374,32.085373,63.688011,2,Afghanistan
