,year,type_of_violence,side_a,side_b,number_of_sources,source_article,source_office,source_date,where_coordinates,latitude,longitude,country,region,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,cluster
5654,2020,State,Government of Syria,Syrian insurgents,3,"""SOHR,2020-01-25,Heavy battles continue in Aleppo and Idlib, increasing the death toll of regime and rebels to 47"";""SOHR,2020-01-25,Over 250 airstrikes pound Idlib and Aleppo as fierce battles between regime and factions continue leaving 67 fatalities Regime aerial bombardment on a town in Idlib kills two children and one female"";""SOHR,2020-01-25,Regime forces control 6 towns in less than 24 hours, and about 300 airstrikes targets “Putin – Erdogan” area today""",SOHR;SOHR;SOHR,2020-01-25;2020-01-25;2020-01-25,Sahyan village,35.5255,36.6622,Syria,Middle East,2020-01-25,2020-01-25,9,9,0,0,18,18,18,3
5655,2020,State,Government of Syria,Syrian insurgents,3,"""SOHR,2020-01-28,Regime forces fail to encircle Maarrat Al-Nu’man despite the intense aerial bombardment"";""SOHR,2020-01-28,Regime forces fail to encircle Maarrat Al-Nu’man despite the intense aerial bombardment"";""SOHR,2020-01-29,100 hours of military operations in Aleppo and Idlib: nearly 6,000 air and ground strikes, 26 areas fall to regime forces, and over 60,000 civilians displaced 315 rebels and regime soldiers killed in raging battles in Aleppo and Idlib""",SOHR;SOHR;SOHR,2020-01-28;2020-01-28;2020-01-29,Khan as Subul village,35.75525,36.75603,Syria,Middle East,2020-01-28,2020-01-28,18,28,0,0,46,45,46,3
5842,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-01-22,Regime forces suffer casualties in rural Hama and Idlib, and about 400 airstrikes target the “de-escalation” area since morning""",SOHR,2020-01-22,Maarat al-Numaan district,35.53858,36.79193,Syria,Middle East,2020-01-22,2020-01-22,2,0,0,0,2,2,2,3
5843,2020,State,Government of Syria,Syrian insurgents,2,"""SOHR,2020-01-27,With intensive air and ground bombardment, regime forces continue to advance towards Ma’rat al-Numan city, capturing 14 territories"";""SOHR,2020-01-27,In less than 72 hours: Regime forces capture 22 areas southeast of Idlib, besieging Ma’rat al-Numan from three sides, and more than 200 people killed from warring sides""",SOHR;SOHR,2020-01-27;2020-01-27,Maarat al-Numaan district,35.53858,36.79193,Syria,Middle East,2020-01-27,2020-01-27,3,24,0,0,27,27,27,3
7716,2020,State,Government of Iran,Government of Israel,1,"""Reuters News,2020-11-30,Air strike kills IRGC commander at Iraq-Syria border - Iraqi officials""",Reuters News,2020-11-30,Deir ez Zor governorate,35.166667,40.283333,Syria,Middle East,2020-11-28,2020-11-29,1,0,0,3,4,4,0,1
8158,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-01,“De-escalation zone” | Two regime soldiers killed in rural Latakia and Idlib, and exchange of fire continues on frontlines""",SOHR,2020-12-01,Jabal at Turkuman,35.73451,35.96055,Syria,Middle East,2020-11-30,2020-11-30,1,0,0,0,1,1,1,3
8159,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-01,“De-escalation zone” | Two regime soldiers killed in rural Latakia and Idlib, and exchange of fire continues on frontlines""",SOHR,2020-12-01,Kafr Nabl town,35.613964,36.560703,Syria,Middle East,2020-12-01,2020-12-01,1,0,0,0,1,1,1,3
8160,2020,One-Sided,IS,Civilians,1,"""SOHR,2020-12-01,Al-Hawl camp | Unknown gunmen assassinate Iraqi refugee “collaborating” with Asayish forces""",SOHR,2020-12-01,Al Hawl camp,36.376952,41.146688,Syria,Middle East,2020-12-01,2020-12-01,0,0,1,0,1,1,1,1
8165,2020,Non-State,SNA,SDF,1,"""SOHR,2020-12-02,Old ordnance | Child dies by landmine explosion in Kurdish-controlled areas in northern Aleppo""",SOHR,2020-12-02,Fafin village,36.34925,37.24435,Syria,Middle East,2020-12-02,2020-12-02,0,0,0,0,0,1,0,3
8166,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-03,Unexploded ordnance | Explosion kills and wounds six children in refugee camp in northern Idlib""",SOHR,2020-12-03,Bardaqli village,36.21333,36.73179,Syria,Middle East,2020-12-03,2020-12-03,0,0,0,0,0,1,0,3
8167,2020,Non-State,SNA,SDF,1,"""SOHR,2020-12-03,Infiltration operation | Kurdish forces kill Turkish officer and wound other soldiers in northern Aleppo""",SOHR,2020-12-03,Kafr Khashir village,36.548722,37.065078,Syria,Middle East,2020-12-03,2020-12-03,1,0,0,0,1,1,1,3
8168,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-04,“De-escalation zone” | Regime forces shell towns and villages in southern Idlib, while reconnaissance drones continue flying over the area""",SOHR,2020-12-04,Jabal az Zawiyah area,35.709341,36.507452,Syria,Middle East,2020-12-02,2020-12-02,0,1,0,0,1,1,1,3
8169,2020,State,Government of Syria,IS,1,"""SOHR,2020-12-04,Syrian desert in 72 hours | Russian jets execute over 100 airstrikes, and more than 40 regime soldiers and ISIS members killed""",SOHR,2020-12-04,Syrian Badia/Syrian Desert,34.0,38.8333,Syria,Middle East,2020-12-04,2020-12-04,19,22,0,0,41,41,41,0
8170,2020,Non-State,SNA,SDF,1,"""SOHR,2020-12-04,Hostilities | Clashes resume between Kurdish forces and Turkish-backed factions on rural Aleppo frontlines""",SOHR,2020-12-04,Ash Shaalah village,36.370674,37.397825,Syria,Middle East,2020-12-04,2020-12-04,0,0,0,0,0,1,0,3
8171,2020,Non-State,SNA,SDF,1,"""SOHR,2020-12-04,West of Afrin | Fighter of Al-Sham Corps close to Turkey dies of injuries sustained in landmine explosion""",SOHR,2020-12-04,Baee village,36.359931,36.866213,Syria,Middle East,2020-12-04,2020-12-04,1,0,0,0,1,1,1,3
8172,2020,Non-State,IS,SDF,1,"""SOHR,2020-12-05,ISIS resurgence in Deir ez-Zor countryside | Cells kill member of Internal Security Forces, and others threaten doctor to pay zakat""",SOHR,2020-12-05,Al Sajar village,35.22982,40.546771,Syria,Middle East,2020-12-05,2020-12-05,0,1,0,0,1,1,1,1
8173,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-06,After hours of tense calm | Regime forces shell Idlib and Latakia countryside, while rebels kill regime soldier in southern Idlib""",SOHR,2020-12-06,Kafr Nabl town,35.613964,36.560703,Syria,Middle East,2020-12-06,2020-12-06,1,0,0,0,1,1,1,3
8174,2020,Non-State,SNA,SDF,1,"""SOHR,2020-12-06,After bringing regime military reinforcement | Turkish forces destroy regime positions in Abu Rasin countryside""",SOHR,2020-12-06,Bab al Khayr village,37.05806,41.02884,Syria,Middle East,2020-12-05,2020-12-05,2,0,0,0,2,2,2,1
8175,2020,Non-State,IS,SDF,1,"""SOHR,2020-12-08,Instability in SDF-held areas | Unknown gunmen assassinate SDF fighter, and others detonate IED in eastern Deir Ezzor""",SOHR,2020-12-08,Daman village,35.235818,40.546165,Syria,Middle East,2020-12-08,2020-12-08,0,1,0,0,1,1,1,1
8176,2020,Non-State,IS,SDF,1,"""SOHR,2020-12-09,Security chaos in Deir Ezzor | SDF fighter killed in eastern countryside""",SOHR,2020-12-09,Diban town,35.0025,40.5117,Syria,Middle East,2020-12-09,2020-12-09,0,1,0,0,1,1,1,1
8177,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-09,Old ordnance | Landmine explosion kills young man killed in Maarrat Al-Nu’man countryside""",SOHR,2020-12-09,Umm Jalal town,35.5029,36.78612,Syria,Middle East,2020-12-09,2020-12-09,0,0,0,0,0,1,0,3
8178,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-09,“De-escalation zone” | Rebels attack regime positions in Maarrat Al-Nu’man city, killing soldier on Saraqeb frontlines""",SOHR,2020-12-09,Dayr Ash Gharbi town,35.590964,36.681375,Syria,Middle East,2020-12-09,2020-12-09,1,0,0,0,1,1,1,3
8179,2020,State,Government of Syria,IS,1,"""SOHR,2020-12-10,ISIS resurgence | Ten members of Iranian Revolutionary Guard killed in new attack on their post in Al-Mayadeen, east of Deir ez-Zor""",SOHR,2020-12-10,Al Mayadin town,35.02089,40.453455,Syria,Middle East,2020-12-10,2020-12-10,9,2,0,0,11,11,11,1
8180,2020,Non-State,SNA,SDF,5,"""SOHR,2020-12-10,Death toll update | 12 people killed in Ras al-Ain’s explosion, including two Turkish soldiers and two civilians"";""SOHR,2020-12-10,Ras al-Ain’s car-bomb explosion | Death toll rises to 16 so far, including three Turks and two civilians"";""Reuters News,2020-12-10,Car bomb kills at least four in Turkish-controlled north Syria"";""BBC Monitoring Middle East,2020-12-10,Car bomb kills at least 12 in Turkish-controlled northern Syria"";""Agence France Presse,2020-12-10,Car bomb kills 16 including 3 Turkish personnel in NE Syria: monitor""",SOHR;SOHR;Reuters News;BBC Monitoring Middle East;Agence France Presse,2020-12-10;2020-12-10;2020-12-10;2020-12-10;2020-12-10,Ras al Ayn town,36.850336,40.070555,Syria,Middle East,2020-12-10,2020-12-10,14,0,2,0,16,16,16,1
8181,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-12,“De-escalation zone” | Two pro-regime militiamen killed in exchange of shelling between rebels and regime forces on frontlines of Hama, Idlib and Aleppo""",SOHR,2020-12-12,Regiment 46 army base,36.121944,36.888888,Syria,Middle East,2020-12-12,2020-12-12,1,0,0,0,1,1,1,3
8182,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-12,“De-escalation zone” | Two pro-regime militiamen killed in exchange of shelling between rebels and regime forces on frontlines of Hama, Idlib and Aleppo""",SOHR,2020-12-12,Dahr al-Kabira village,35.60581,36.51636,Syria,Middle East,2020-12-12,2020-12-12,1,0,0,0,1,1,1,3
8183,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-12,“De-escalation zone” | Two pro-regime militiamen killed in exchange of shelling between rebels and regime forces on frontlines of Hama, Idlib and Aleppo""",SOHR,2020-12-12,Ruwaiha village,35.737822,36.694991,Syria,Middle East,2020-12-11,2020-12-11,1,0,0,0,1,1,1,3
8184,2020,State,Government of Syria,IS,1,"""SOHR,2020-12-12,Eastern Raqqa | Seven regime-backed militiamen killed and injured in explosion in Syrian desert""",SOHR,2020-12-12,Maadan town,35.755203,39.59835,Syria,Middle East,2020-12-12,2020-12-12,4,0,0,0,4,4,4,1
8185,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-12,Ceasefire violations | Regime soldiers killed and injured in landmine explosion, while rebels foil regime infiltration attempt in rural Idlib""",SOHR,2020-12-12,Mizanaz town,36.057579,36.853282,Syria,Middle East,2020-12-12,2020-12-12,1,0,0,0,1,1,1,3
8220,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-13,“De-escalation zone” | Clashes renew between regime forces and opposition factions in eastern Idlib, leaving casualties""",SOHR,2020-12-13,Nayrab village,35.87177,36.717282,Syria,Middle East,2020-12-13,2020-12-13,2,2,0,0,4,4,4,3
8221,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-12,Security vacuum in Daraa | Three members of 4th Division killed in two separate attacks in northern and eastern countryside""",SOHR,2020-12-12,Western Ghariyah town,32.687959,36.223529,Syria,Middle East,2020-12-12,2020-12-12,2,0,0,0,2,2,2,2
8222,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-12,Security vacuum in Daraa | Three members of 4th Division killed in two separate attacks in northern and eastern countryside""",SOHR,2020-12-12,Jasim town,32.99115,36.060232,Syria,Middle East,2020-12-12,2020-12-12,1,0,0,0,1,1,1,2
8223,2020,Non-State,IS,SDF,1,"""SOHR,2020-12-13,Deteriorating security in Deir Ezzor | IED explosion targets SDF military vehicles, and ISIS cells shoot dead SDF fighter""",SOHR,2020-12-13,Sabhah village,35.297918,40.236533,Syria,Middle East,2020-12-13,2020-12-13,0,1,0,0,1,1,1,1
8224,2020,Non-State,IS,SDF,1,"""SOHR,2020-12-13,Daily death toll | 15 people were killed across Syria yesterday""",SOHR,2020-12-13,As Susah village,34.53366,40.95819,Syria,Middle East,2020-12-12,2020-12-12,0,0,0,0,0,2,0,1
8225,2020,State,Government of Syria,IS,1,"""SOHR,2020-12-13,Syrian desert in 24 hours | 22 regime soldiers and ISIS members killed in violent clashes, while nearly 70 Russian airstrikes pound the region""",SOHR,2020-12-13,Syrian Badia/Syrian Desert,34.0,38.8333,Syria,Middle East,2020-12-12,2020-12-13,7,15,0,0,22,22,22,0
8257,2020,Non-State,SNA,SDF,1,"""SOHR,2020-12-14,Al-Raqqah | Turkish-backed factions infiltrate into M4 road in Ain Issa countryside""",SOHR,2020-12-14,Ein Issa refugee camp,36.399246,38.849233,Syria,Middle East,2020-12-14,2020-12-14,2,2,0,0,4,4,4,0
8258,2020,State,Government of Syria,IS,1,"""SOHR,2020-12-14,ISIS resurgence | Two members of regime-backed “National Defense” killed in ambush in Deir ez-Zor""",SOHR,2020-12-14,Al Misrab village,35.514722,39.948889,Syria,Middle East,2020-12-14,2020-12-14,2,0,0,0,2,2,2,1
8259,2020,State,Government of Syria,IS,1,"""SOHR,2020-12-15,ISIS resurgence | 11 members of regime-backed “National Defense” killed in attack in eastern Hama countryside""",SOHR,2020-12-15,Rasm Abu Miyal village,35.466928,37.53304,Syria,Middle East,2020-12-15,2020-12-15,1,0,0,0,1,1,1,3
8260,2020,State,Government of Syria,IS,1,"""SOHR,2020-12-15,ISIS resurgence | 11 members of regime-backed “National Defense” killed in attack in eastern Hama countryside""",SOHR,2020-12-15,Eastern Hamah governorate,35.21,38.01,Syria,Middle East,2020-12-14,2020-12-15,18,15,0,0,33,33,33,0
8261,2020,State,Government of Syria,IS,1,"""SOHR,2020-12-16,East of Hama | Five National Defense members killed and injured in landmine explosion""",SOHR,2020-12-16,As San town,35.265257,37.37471,Syria,Middle East,2020-12-16,2020-12-16,1,0,0,0,1,1,1,3
8262,2020,State,Government of Syria,IS,1,"""SOHR,2020-12-16,Armed attack | Ten NDF members killed and injured in western Al-Raqqah""",SOHR,2020-12-16,Ithriya-Tabqa-Resafa Junction,35.562646,38.425952,Syria,Middle East,2020-12-16,2020-12-16,3,0,0,0,3,3,3,0
8263,2020,Non-State,SNA,SDF,1,"""SOHR,2020-12-18,Renewed military operations | SDF and Turkish forces trade rocket fire on frontlines in north-eastern Ain Issa""",SOHR,2020-12-18,Ein Issa town,36.385687,38.858694,Syria,Middle East,2020-12-18,2020-12-18,9,0,0,0,9,9,9,0
8264,2020,Non-State,SNA,SDF,1,"""SOHR,2020-12-19,No changes on map of influence | Tense calm prevails Ain Issa frontlines, after fierce clashes between SDF and Turkish-backed factions""",SOHR,2020-12-19,Ein Issa town,36.385687,38.858694,Syria,Middle East,2020-12-19,2020-12-19,2,2,0,0,4,4,4,0
8265,2020,Non-State,SNA,SDF,1,"""SOHR,2020-12-19,No changes on map of influence | Tense calm prevails Ain Issa frontlines, after fierce clashes between SDF and Turkish-backed factions""",SOHR,2020-12-19,Mushayrifah village,36.4096,38.89354,Syria,Middle East,2020-12-19,2020-12-19,2,2,0,0,4,4,4,0
8266,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-19,Ceasefire violations | Regime forces start a new round of rocket attacks on positions in Sahl Al-Ghab and Jabal Al-Zawiyah""",SOHR,2020-12-19,Ma'arrat Mukhus village,35.631688,36.521988,Syria,Middle East,2020-12-18,2020-12-18,1,0,0,0,1,1,1,3
8267,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-19,Idlib | Regime forces kill opposition fighter on rural Idlib frontlines, and rebels targets regime forces’ positions in Jabal al-Zawiya""",SOHR,2020-12-19,Idlib governorate,35.766667,36.666667,Syria,Middle East,2020-12-19,2020-12-19,0,1,0,0,1,1,1,3
8268,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-19,Old ordnance | Explosion kills child and injures others in northern countryside of Daraa""",SOHR,2020-12-19,Dayr al Adas town,33.16101,36.12538,Syria,Middle East,2020-12-20,2020-12-20,0,0,0,0,0,1,0,2
8269,2020,Non-State,SNA,SDF,1,"""SOHR,2020-12-20,Military escalation | SDF ambush Turkish-backed militiamen in Ain Issa countryside, killing four""",SOHR,2020-12-20,Jabhel village,36.408418,38.902309,Syria,Middle East,2020-12-20,2020-12-20,4,0,0,0,4,4,4,0
8270,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-20,“De-escalation zone” | Three rebels killed and wounded in Russian airstrike on Latakia countryside, and clashes erupt in southern Idlib""",SOHR,2020-12-20,Kabanah village,35.71743,36.23272,Syria,Middle East,2020-12-20,2020-12-20,0,1,0,0,1,1,1,3
8271,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-20,Western countryside of Daraa | New assassination on settled-status member of 4th Division""",SOHR,2020-12-20,Al Muzayrib town,32.71099,36.02743,Syria,Middle East,2020-12-20,2020-12-20,1,0,0,0,1,1,1,2
8272,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-21,Regime attacks | Forces intensify bombardment on towns and villages in southern countryside of Idlib city""",SOHR,2020-12-21,Banin town,35.71232,36.64004,Syria,Middle East,2020-12-21,2020-12-21,2,2,0,0,4,4,4,3
8273,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-21,Security vacuum in Daraa | Unknown gunmen shoot dead two members of “Air-Force Intelligence” branch in Da’el""",SOHR,2020-12-21,Dael town,32.7539,36.13,Syria,Middle East,2020-12-21,2020-12-21,2,0,0,0,2,2,2,2
8274,2020,Non-State,SNA,SDF,1,"""SOHR,2020-12-22,Ain Issa battles in four days | Nearly 25 fighters of Turkish-backed factions killed in failed military attacks to cut off Hasakeh-Aleppo international road, under Turkish orders""",SOHR,2020-12-22,Mushayrifah village,36.4096,38.89354,Syria,Middle East,2020-12-21,2020-12-21,7,0,0,0,7,7,7,0
8275,2020,One-Sided,SDF,Civilians,1,"""VDC,2020-12-22,East of Deir ez-Zor | Man working at water smuggling crossings killed, as he tries to escape during SDF raid""",VDC,2020-12-22,Shuhayl town,35.086496,40.452324,Syria,Middle East,2020-12-22,2020-12-22,0,0,1,0,1,1,1,1
8276,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-22,In 24 hours | Five assassinations on members of regime forces in rural Daraa""",SOHR,2020-12-22,Al Yadudah town,32.67567,36.05642,Syria,Middle East,2020-12-22,2020-12-22,1,0,0,0,1,1,1,2
8277,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-22,In 24 hours | Five assassinations on members of regime forces in rural Daraa""",SOHR,2020-12-22,Sahem El Golan town,32.78258,35.93544,Syria,Middle East,2020-12-21,2020-12-21,1,0,0,0,1,1,1,2
8278,2020,State,Government of Syria,IS,1,"""SOHR,2020-12-23,New security campaign in Syrian desert | Nearly 15 regime soldiers and ISIS members killed in just few hours of shelling and clashes""",SOHR,2020-12-23,Syrian Badia/Syrian Desert,34.0,38.8333,Syria,Middle East,2020-12-23,2020-12-23,5,9,0,0,14,14,14,0
8279,2020,Non-State,SNA,SDF,1,"""SOHR,2020-12-23,Aleppo | Child dies of indiscriminate gunfire in Azaz, while clashes are underway between Kurdish forces and Turkish-backed factions""",SOHR,2020-12-23,Azaz town,36.585896,37.04565,Syria,Middle East,2020-12-23,2020-12-23,0,0,1,0,1,1,1,3
8280,2020,State,Government of Syria,Syrian insurgents,2,"""SOHR,2020-12-24,Idlib | Rebels and regime forces exchange fire on Jabal al-Zawiya frontlines, as Russian reconnaissance drones fly over of the area"";""SOHR,2020-12-24,Old ordnance explosions | Two young men killed in rural Aleppo, and woman injured in Daraa countryside""",SOHR;SOHR,2020-12-24;2020-12-24,Regiment 46 army base,36.121944,36.888888,Syria,Middle East,2020-12-24,2020-12-24,2,0,0,0,2,4,2,3
8281,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-24,Idlib | Rebels and regime forces exchange fire on Jabal al-Zawiya frontlines, as Russian reconnaissance drones fly over of the area""",SOHR,2020-12-24,Jobas village,35.837284,36.760947,Syria,Middle East,2020-12-24,2020-12-24,1,0,0,0,1,1,1,3
8282,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-25,Old ordnance | Landmine explodes killing civilian in northern Hama countryside""",SOHR,2020-12-25,Halfaya town,35.26014,36.60581,Syria,Middle East,2020-12-25,2020-12-25,0,0,0,0,0,1,0,3
8283,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-25,“De-escalation zone” | Rebels and regime forces exchange fire on frontlines of Jabal al-Zawiya and Sahl Al-Ghab, and one regime soldier killed in Latakia mountains""",SOHR,2020-12-25,Northern Latakia governorate,35.7,36.1,Syria,Middle East,2020-12-24,2020-12-24,1,0,0,0,1,1,1,3
8284,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-26,Regime massacre | Forces kill five farmers in guided missile attack in Sahl Al-Ghab""",SOHR,2020-12-26,Al Zaqoum village,35.630098,36.387003,Syria,Middle East,2020-12-26,2020-12-26,0,0,5,0,5,5,5,3
8285,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-25,“De-escalation zone” | Regime soldier killed and others injured in rural Latakia, while bombardment renews on Jabal Al-Zawiyah and Sahl Al-Ghab""",SOHR,2020-12-25,Jabal at Turkuman,35.73451,35.96055,Syria,Middle East,2020-12-25,2020-12-25,1,0,0,0,1,1,1,3
8286,2020,Non-State,SNA,SDF,1,"""SOHR,2020-12-25,Infiltration attempt | Turkish forces and their proxies sneak to key village in rural Ain Issa, amid intensive shelling and clashes""",SOHR,2020-12-25,Mushayrifah village,36.4096,38.89354,Syria,Middle East,2020-12-25,2020-12-25,2,2,0,0,4,4,4,0
8287,2020,Non-State,IS,SDF,1,"""SOHR,2020-12-27,ISIS resurgence in SDF-held areas | Head of village assassinated in northern Deir ez-Zor countryside""",SOHR,2020-12-27,Al Hejjnah village,35.282922,40.539686,Syria,Middle East,2020-12-27,2020-12-27,0,1,0,0,1,1,1,1
8288,2020,State,Government of Syria,IS,1,"""SOHR,2020-12-27,ISIS’ old ordnance | Landmines explode killing and injuring six civilians in eastern Deir ez-Zor countryside""",SOHR,2020-12-27,Az Zabari village,35.12003,40.40713,Syria,Middle East,2020-12-27,2020-12-27,0,0,0,0,0,1,0,1
8289,2020,Non-State,SNA,SDF,1,"""SOHR,2020-12-28,Military escalation | Ten fighters of SDF and Ankara-backed factions killed, as Ankara-backed factions try to advance on Ain Issa frontlines""",SOHR,2020-12-28,Mushayrifah village,36.4096,38.89354,Syria,Middle East,2020-12-28,2020-12-28,6,4,0,0,10,10,10,0
8290,2020,Non-State,IS,SDF,1,"""SOHR,2020-12-28,Eastern rural Deir ez-Zor | Landmine explodes killing two SDF members""",SOHR,2020-12-28,Hajin town,34.688746,40.831558,Syria,Middle East,2020-12-28,2020-12-28,0,2,0,0,2,2,2,1
8291,2020,One-Sided,IS,Civilians,1,"""SOHR,2020-12-28,ISIS resurgence | Gunmen assassinate civilian in Deir ez-Zor countryside""",SOHR,2020-12-28,As Susah village,34.53366,40.95819,Syria,Middle East,2020-12-28,2020-12-28,0,0,1,0,1,1,1,1
8292,2020,State,Government of Syria,IS,1,"""SOHR,2020-12-29,Old ordnance | Explosion kills child in regime-controlled village in eastern Hama""",SOHR,2020-12-29,Jani Elbawi village,35.1692,37.4536,Syria,Middle East,2020-12-29,2020-12-29,0,0,0,0,0,1,0,3
8293,2020,State,Government of Syria,IS,1,"""SOHR,2020-12-29,“Islamic State” in 2020 | 780 regime soldiers and loyalists killed in the Syrian desert, and nearly 500 operations by ISIS cells in SDF-controlled areas leave over 200 persons dead""",SOHR,2020-12-29,Syria,35.0,38.0,Syria,Middle East,2020-01-01,2020-12-29,305,0,0,0,305,576,0,0
8294,2020,State,Government of Syria,IS,1,"""SOHR,2020-12-30,Highest death toll of regime forces in ISIS’ attacks this year | 37 regime soldiers killed in attack on military buses in Syrian desert""",SOHR,2020-12-30,Ash Shula village,35.1772,39.84573,Syria,Middle East,2020-12-30,2020-12-30,37,0,0,0,37,37,37,1
8295,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-31,Armed attack | Top regime officer in 4th Division killed and four other soldiers injured in western Daraa""",SOHR,2020-12-31,Tasil town,32.83395,35.96973,Syria,Middle East,2020-12-31,2020-12-31,1,0,0,0,1,1,1,2
8296,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-30,Daraa countryside | Regime officer dies of injuries sustained in attack by gunmen on military vehicle""",SOHR,2020-12-30,Al Harah town,33.05593,36.00458,Syria,Middle East,2020-12-29,2020-12-29,1,0,0,0,1,1,1,2
8297,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-30,“De-escalation zone” | Rebels target regime forces’ positions in Sahl Al-Ghab, and regime soldier killed on Idlib frontlines""",SOHR,2020-12-30,Dahr al-Kabira village,35.60581,36.51636,Syria,Middle East,2020-12-30,2020-12-30,1,0,0,0,1,1,1,3
8298,2020,State,Government of Syria,IS,1,"""SOHR,2020-12-31,Landmine explosions | NDF member killed in Deir Ezzor desert""",SOHR,2020-12-31,Jabal Bishri mountain (Deir Ezzor),35.40482,39.48841,Syria,Middle East,2020-12-31,2020-12-31,1,0,0,0,1,1,1,1
8299,2020,Non-State,IS,SDF,1,"""SOHR,2020-12-31,Deir ez-Zor | Two “Self-Defense” members killed in attack in western countryside""",SOHR,2020-12-31,Harmushiyah village,35.60092,39.873404,Syria,Middle East,2020-12-31,2020-12-31,0,2,0,0,2,2,2,1
8300,2020,Non-State,IS,SDF,1,"""SOHR,2020-12-31,Old ordnance | Explosion kills two children in western al-Raqqah countryside""",SOHR,2020-12-31,Tabqa town,35.8367,38.5481,Syria,Middle East,2020-12-31,2020-12-31,0,0,0,0,0,3,0,0
8301,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-12-31,“De-escalation zone” | Rebels kill regime soldier in Sahl Al-Ghab, and renewed rocket attacks on Jabal al-Zawiya""",SOHR,2020-12-31,Barakeh village,35.674449,36.271137,Syria,Middle East,2020-12-31,2020-12-31,1,0,0,0,1,1,1,3
9467,2020,State,Government of Syria,Syrian insurgents,1,"""SOHR,2020-01-23,Opposition factions target regime positions in Idlib and Aleppo inflicting gross human and material losses""",SOHR,2020-01-23,Aleppo town,36.201241,37.161173,Syria,Middle East,2020-01-20,2020-01-22,0,0,1,0,1,1,1,3
14780,2020,State,Government of Syria,IS,1,"""SOHR,2020-01-16,New strategy: ISIS entrap regime forces in the Syrian Desert""",SOHR,2020-01-16,Faydat Bin Muwaynah village,34.691667,39.984722,Syria,Middle East,2020-01-14,2020-01-15,11,0,2,0,13,13,13,1
14781,2020,State,Government of Syria,Syrian insurgents,5,"""SOHR,2020-01-16,40 people killed in clashes between regime forces and rebel factions"";""SOHR,2020-01-16,Jihadist groups, opposition factions launch a counter-attack on regime forces positions east of Saraqeb"";""SOHR,2020-01-16,Since midnight, 57 of the regime forces, Jihadis, and the factions have been killed in Idlib"";""SOHR,2020-01-17,Failed ceasefire: 1,200 ground and air strikes in 48 hours kill and injured over 100 people, while ongoing battles in rural Idlib leave 61 dead of all warring forces."";""SOHR,2020-01-17,85 persons killed across Syria yesterday, including 35 regime soldiers and loyalists Yesterday's total death toll includes eight civilians""",SOHR;SOHR;SOHR;SOHR;SOHR,2020-01-16;2020-01-16;2020-01-16;2020-01-17;2020-01-17,Abu Juraif village,35.73271,36.92707,Syria,Middle East,2020-01-15,2020-01-16,16,15,0,0,31,31,31,3
15934,2020,State,Government of Syria,Syrian insurgents,2,"""SOHR,2020-02-25,Airstrikes on Ma’rat Misrin leaves 15 persons dead or injured, while over 175 airstrikes pound “Putin-Erdogan” area"";""Airwars,2020-02-25,R4241""",SOHR;Airwars,2020-02-25;2020-02-25,Idlib town,35.93062,36.63393,Syria,Middle East,2020-02-25,2020-02-25,0,0,2,0,2,2,2,3
