,Perpetrator ,Total number of attacks on facilities which reported damage,Total health worker killed,Attack date,Health transportation destroyed,Country,Total health worker arrested ,Health transportation damaged,Health transportation stolen/highjacked,Total health worker kidnapped,Total health worker injured,Total number of attacks on facilities which reported destruction
3043,"Opposition Group, ",0.0,0.0,2021-02-18 00:00:00,0.0,Nicaragua,0.0,0.0,0.0,0.0,2.0,0.0
3044,"Opposition Group, ",0.0,0.0,2021-01-27 00:00:00,0.0,Niger,0.0,0.0,0.0,0.0,0.0,0.0
3045,"Opposition Group, ",0.0,0.0,2021-03-24 00:00:00,0.0,Niger,0.0,0.0,0.0,0.0,0.0,0.0
3046,"Opposition Group, ",0.0,0.0,2021-07-10 00:00:00,0.0,Niger,0.0,0.0,0.0,1.0,0.0,0.0
3047,"Opposition Group, ",0.0,0.0,2021-11-16 00:00:00,0.0,Niger,0.0,0.0,0.0,0.0,0.0,1.0
3048,"Opposition Group, ",0.0,0.0,2021-01-12 00:00:00,0.0,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
3049,State Actor,0.0,0.0,2021-04-09 00:00:00,0.0,Pakistan,2.0,0.0,0.0,0.0,0.0,0.0
3050,"Opposition Group, ",0.0,0.0,2021-06-09 00:00:00,0.0,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
3051,"Opposition Group, ",0.0,1.0,2021-09-30 00:00:00,0.0,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
3052,State Actor,0.0,0.0,2021-11-28 00:00:00,0.0,Pakistan,19.0,0.0,0.0,0.0,0.0,0.0
3053,"Opposition Group, ",0.0,0.0,2021-12-11 00:00:00,0.0,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
3054,"Opposition Group, ",0.0,1.0,2021-01-10 00:00:00,0.0,Philippines,0.0,0.0,0.0,0.0,0.0,0.0
3055,State Actor,0.0,0.0,2021-01-14 00:00:00,0.0,Singapore,0.0,0.0,0.0,0.0,0.0,0.0
3056,State Actor,0.0,0.0,2021-02-19 00:00:00,0.0,Somalia,0.0,0.0,0.0,0.0,0.0,0.0
3057,"Opposition Group, ",0.0,1.0,2021-04-22 00:00:00,0.0,Somalia,0.0,0.0,0.0,0.0,0.0,0.0
3058,"Opposition Group, ",1.0,0.0,2021-09-24 00:00:00,0.0,Somalia,0.0,0.0,0.0,0.0,0.0,0.0
3059,"Opposition Group, ",1.0,0.0,2021-10-24 00:00:00,0.0,Somalia,0.0,0.0,0.0,0.0,0.0,0.0
3060,"Opposition Group, ",0.0,0.0,2021-02-04 00:00:00,0.0,South Africa,0.0,0.0,0.0,0.0,0.0,0.0
3061,"Opposition Group, ",0.0,1.0,2021-10-04 00:00:00,0.0,South Africa,0.0,1.0,0.0,0.0,1.0,0.0
3062,"Opposition Group, ",0.0,0.0,2021-11-16 00:00:00,0.0,South Africa,0.0,0.0,0.0,1.0,0.0,0.0
3063,State Actor,0.0,0.0,2021-10-20 00:00:00,0.0,Swaziland,0.0,0.0,0.0,0.0,31.0,0.0
3064,State Actor,0.0,0.0,2021-07-04 00:00:00,0.0,Uganda,0.0,0.0,0.0,0.0,1.0,0.0
3065,State Actor,0.0,0.0,2021-07-19 00:00:00,0.0,Uganda,0.0,0.0,0.0,0.0,3.0,0.0
3066,Multiple,0.0,0.0,2021-06-21 00:00:00,0.0,Ukraine,0.0,1.0,0.0,0.0,0.0,0.0
3067,State Actor,0.0,0.0,2021-11-13 00:00:00,2.0,Ukraine,0.0,2.0,0.0,0.0,1.0,0.0
3068,"Opposition Group, ",1.0,0.0,2021-01-22 00:00:00,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0
3069,"Opposition Group, ",0.0,1.0,2021-04-07 00:00:00,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0
3070,State Actor,0.0,0.0,2021-09-01 00:00:00,0.0,USA,0.0,0.0,0.0,0.0,0.0,0.0
3071,State Actor,0.0,0.0,2021-01-12 00:00:00,0.0,Venezuela,6.0,0.0,0.0,0.0,0.0,0.0
3072,"Opposition Group, ",0.0,0.0,2021-01-17 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0
3073,"Opposition Group, ",0.0,0.0,2021-01-25 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,2.0,0.0
3074,"Opposition Group, ",0.0,4.0,2021-02-16 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3075,"Opposition Group, ",0.0,1.0,2021-02-23 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3076,"Opposition Group, ",0.0,3.0,2021-03-29 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3077,"Opposition Group, ",0.0,0.0,2021-06-12 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3078,"Opposition Group, ",0.0,1.0,2021-06-13 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3079,"Opposition Group, ",0.0,1.0,2021-06-15 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0
3080,"Opposition Group, ",0.0,1.0,2021-06-15 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0
3081,"Opposition Group, ",0.0,1.0,2021-06-15 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0
3082,"Opposition Group, ",0.0,1.0,2021-06-15 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3083,"Opposition Group, ",0.0,1.0,2021-06-15 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3084,"Opposition Group, ",0.0,1.0,2021-06-15 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0
3085,"Opposition Group, ",1.0,0.0,2021-06-23 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3086,"Opposition Group, ",1.0,0.0,2021-07-15 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3087,"Opposition Group, ",0.0,0.0,2021-07-27 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3088,State Actor,0.0,0.0,2021-07-31 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,2.0,1.0
3089,Multiple,1.0,0.0,2021-08-06 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3090,Multiple,1.0,0.0,2021-08-08 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3091,Multiple,2.0,0.0,2021-08-09 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3092,"Opposition Group, ",0.0,0.0,2021-08-26 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3093,"Opposition Group, ",0.0,0.0,2021-09-03 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3094,"Opposition Group, ",0.0,0.0,2021-09-03 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0
3095,"Opposition Group, ",0.0,0.0,2021-09-11 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0
3096,"Opposition Group, ",0.0,0.0,2021-09-14 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3097,"Opposition Group, ",0.0,0.0,2021-09-20 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,1.0,0.0,0.0
3098,"Opposition Group, ",1.0,0.0,2021-11-02 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3099,"Opposition Group, ",0.0,0.0,2021-11-16 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,1.0,0.0,0.0
3100,"Opposition Group, ",0.0,0.0,2021-01-04 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0
3101,"Opposition Group, ",0.0,0.0,2021-01-13 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,1.0,0.0,0.0
3102,"Opposition Group, ",0.0,0.0,2021-01-16 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0
3103,State Actor,0.0,0.0,2021-01-17 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0
3104,"Opposition Group, ",0.0,1.0,2021-01-20 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3105,"Opposition Group, ",0.0,1.0,2021-01-22 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3106,"Opposition Group, ",0.0,0.0,2021-01-30 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0
3107,"Opposition Group, ",0.0,1.0,2021-02-05 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3108,State Actor,0.0,0.0,2021-02-07 00:00:00,0.0,Afghanistan,0.0,1.0,0.0,0.0,0.0,0.0
3109,State Actor,1.0,0.0,2021-02-07 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3110,"Opposition Group, ",0.0,0.0,2021-02-08 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3111,"Opposition Group, ",0.0,0.0,2021-02-25 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3112,"Opposition Group, ",0.0,0.0,2021-03-02 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0
3113,"Opposition Group, ",0.0,0.0,2021-03-02 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0
3114,"Opposition Group, ",0.0,1.0,2021-03-04 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3115,"Opposition Group, ",1.0,0.0,2021-03-05 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3116,"Opposition Group, ",0.0,0.0,2021-03-12 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,1.0,0.0,0.0
3117,"Opposition Group, ",0.0,1.0,2021-03-27 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3118,"Opposition Group, ",0.0,0.0,2021-03-28 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3119,State Actor,0.0,0.0,2021-03-31 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3120,"Opposition Group, ",0.0,0.0,2021-04-04 00:00:00,0.0,Afghanistan,0.0,1.0,0.0,0.0,0.0,0.0
3121,"Opposition Group, ",0.0,0.0,2021-04-05 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3122,State Actor,1.0,0.0,2021-04-18 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3123,State Actor,0.0,0.0,2021-04-27 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3124,"Opposition Group, ",0.0,0.0,2021-04-28 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0
3125,"Opposition Group, ",0.0,0.0,2021-04-30 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0
3126,"Opposition Group, ",0.0,0.0,2021-05-05 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,1.0,0.0,0.0
3127,"Opposition Group, ",0.0,0.0,2021-05-16 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0
3128,"Opposition Group, ",0.0,0.0,2021-05-26 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,1.0,0.0,0.0
3129,"Opposition Group, ",0.0,0.0,2021-06-18 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3130,"Opposition Group, ",1.0,0.0,2021-06-18 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3131,"Opposition Group, ",0.0,0.0,2021-06-27 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3132,State Actor,1.0,0.0,2021-06-28 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,5.0,0.0
3133,"Opposition Group, ",0.0,0.0,2021-07-05 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,1.0,0.0,0.0
3134,State Actor,0.0,1.0,2021-07-10 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3135,"Opposition Group, ",0.0,0.0,2021-07-23 00:00:00,0.0,Afghanistan,0.0,0.0,1.0,0.0,0.0,0.0
3136,"Opposition Group, ",0.0,0.0,2021-08-04 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0
3137,State Actor,0.0,0.0,2021-08-07 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0
3138,"Opposition Group, ",0.0,1.0,2021-08-11 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3139,"Opposition Group, ",0.0,1.0,2021-09-29 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3140,"Opposition Group, ",0.0,0.0,2021-10-05 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,1.0,0.0,0.0
3141,"Opposition Group, ",0.0,1.0,2021-10-06 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3142,"Opposition Group, ",0.0,0.0,2021-10-07 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3143,"Opposition Group, ",0.0,1.0,2021-11-25 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3144,"Opposition Group, ",0.0,1.0,2021-12-19 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3145,"Opposition Group, ",0.0,0.0,2021-12-24 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0
3146,"Opposition Group, ",0.0,0.0,2021-12-28 00:00:00,0.0,Afghanistan,1.0,0.0,0.0,0.0,0.0,0.0
3147,"No Information, ",0.0,0.0,2021-01-18 09:35:30,0.0,Afghanistan,0.0,1.0,0.0,0.0,1.0,0.0
3148,"No Information, ",0.0,0.0,2021-01-27 13:35:00,0.0,Afghanistan,0.0,1.0,0.0,0.0,0.0,0.0
3149,"No Information, ",0.0,3.0,2021-01-28 11:10:15,0.0,Afghanistan,0.0,1.0,0.0,0.0,0.0,0.0
3150,"No Information, ",0.0,0.0,2021-01-30 10:50:30,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3151,"No Information, ",0.0,0.0,2021-02-07 13:10:15,0.0,Afghanistan,0.0,1.0,0.0,0.0,0.0,0.0
3152,"No Information, ",1.0,0.0,2021-03-01 09:15:15,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3153,"No Information, ",1.0,0.0,2021-03-01 09:30:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3154,"No Information, ",0.0,0.0,2021-03-01 09:45:30,0.0,Afghanistan,0.0,1.0,0.0,0.0,0.0,0.0
3155,"No Information, ",0.0,2.0,2021-03-30 10:30:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,2.0,0.0
3156,"No Information, ",1.0,0.0,2021-03-30 11:20:45,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3157,"No Information, ",1.0,0.0,2021-03-30 11:45:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3158,"No Information, ",0.0,4.0,2021-03-30 14:50:30,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3159,"No Information, ",0.0,0.0,2021-04-01 09:10:15,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3160,"No Information, ",0.0,2.0,2021-04-12 12:10:00,0.0,Afghanistan,0.0,1.0,0.0,0.0,0.0,0.0
3161,"No Information, ",0.0,0.0,2021-04-19 09:05:45,0.0,Afghanistan,0.0,1.0,0.0,0.0,0.0,0.0
3162,"No Information, ",0.0,0.0,2021-04-24 13:00:00,0.0,Afghanistan,0.0,1.0,0.0,0.0,0.0,0.0
3163,"No Information, ",1.0,0.0,2021-05-01 08:55:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3164,"No Information, ",0.0,1.0,2021-05-01 18:30:15,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3165,"No Information, ",0.0,0.0,2021-05-18 13:30:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0
3166,"No Information, ",1.0,0.0,2021-05-19 13:00:00,0.0,Afghanistan,0.0,1.0,0.0,0.0,0.0,0.0
3167,"No Information, ",0.0,0.0,2021-06-11 13:45:30,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3168,"No Information, ",0.0,0.0,2021-06-12 13:55:15,0.0,Afghanistan,0.0,1.0,0.0,0.0,0.0,0.0
3169,"No Information, ",1.0,0.0,2021-06-16 14:15:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3170,"No Information, ",1.0,0.0,2021-07-07 20:50:15,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3171,"No Information, ",0.0,0.0,2021-07-09 10:40:15,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3172,"No Information, ",0.0,0.0,2021-07-12 11:35:30,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3173,"No Information, ",1.0,0.0,2021-07-25 14:55:00,0.0,Afghanistan,0.0,1.0,0.0,0.0,0.0,0.0
3174,"No Information, ",1.0,0.0,2021-08-05 11:00:00,0.0,Afghanistan,0.0,1.0,0.0,0.0,0.0,0.0
3175,"No Information, ",0.0,0.0,2021-09-06 10:45:45,0.0,Afghanistan,0.0,1.0,0.0,0.0,0.0,0.0
3176,"No Information, ",0.0,0.0,2021-10-12 09:45:30,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3177,"No Information, ",1.0,0.0,2021-11-18 02:30:45,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3178,"No Information, ",0.0,1.0,2021-11-25 12:05:30,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
3179,"Opposition Group, ",0.0,0.0,2021-01-04 00:00:00,1.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0
3180,"Opposition Group, ",0.0,1.0,2021-03-03 00:00:00,1.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0
3181,"Opposition Group, ",0.0,0.0,2021-03-04 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0
3182,"Opposition Group, ",0.0,5.0,2021-03-18 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0
3183,"Opposition Group, ",0.0,0.0,2021-04-30 00:00:00,0.0,Burkina Faso,0.0,1.0,0.0,0.0,0.0,0.0
3184,"Opposition Group, ",0.0,0.0,2021-06-02 00:00:00,0.0,Burkina Faso,2.0,0.0,0.0,0.0,0.0,0.0
3185,"Opposition Group, ",0.0,1.0,2021-05-03 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,7.0,0.0,0.0
3186,"Opposition Group, ",0.0,0.0,2021-06-03 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0
3187,"Opposition Group, ",1.0,0.0,2021-06-05 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0
3188,"Opposition Group, ",0.0,1.0,2021-06-04 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,7.0,0.0,0.0
3189,"Opposition Group, ",0.0,0.0,2021-06-10 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0
3190,"Opposition Group, ",1.0,0.0,2021-06-18 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0
3191,"Opposition Group, ",0.0,0.0,2021-06-12 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,2.0,0.0,0.0
3192,"Opposition Group, ",1.0,0.0,2021-07-17 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0
3193,"Opposition Group, ",0.0,0.0,2021-07-27 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0
3194,"Opposition Group, ",0.0,0.0,2021-09-02 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0
3195,"No Information, ",0.0,0.0,2021-09-01 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,1.0,0.0,0.0
3196,"Opposition Group, ",0.0,1.0,2021-09-06 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0
3197,"Opposition Group, ",0.0,0.0,2021-09-08 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0
3198,"Opposition Group, ",0.0,0.0,2021-09-08 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,1.0,0.0,0.0
3199,"Opposition Group, ",1.0,0.0,2021-09-09 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0
3200,"Opposition Group, ",1.0,0.0,2021-09-11 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0
3201,"Opposition Group, ",0.0,0.0,2021-09-11 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0
3202,"Opposition Group, ",0.0,0.0,2021-09-17 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0
3203,"Opposition Group, ",0.0,0.0,2021-10-04 00:00:00,0.0,Burkina Faso,0.0,0.0,1.0,0.0,0.0,0.0
3204,"Opposition Group, ",0.0,0.0,2021-10-11 00:00:00,0.0,Burkina Faso,0.0,0.0,1.0,0.0,0.0,0.0
3205,"Opposition Group, ",0.0,0.0,2021-10-09 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,2.0,0.0,0.0
3206,"No Information, ",0.0,0.0,2021-10-09 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,2.0,0.0,0.0
3207,"Opposition Group, ",0.0,0.0,2021-10-09 00:00:00,0.0,Burkina Faso,0.0,0.0,1.0,3.0,0.0,0.0
3208,"Opposition Group, ",0.0,0.0,2021-10-16 00:00:00,0.0,Burkina Faso,0.0,0.0,1.0,0.0,0.0,0.0
3209,"Opposition Group, ",0.0,1.0,2021-10-21 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,10.0,0.0
3210,"Opposition Group, ",0.0,0.0,2021-10-19 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,1.0,0.0,0.0
3211,"Opposition Group, ",0.0,0.0,2021-10-22 00:00:00,0.0,Burkina Faso,0.0,0.0,1.0,0.0,0.0,0.0
3212,"Opposition Group, ",1.0,0.0,2021-10-22 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0
3213,"Opposition Group, ",0.0,0.0,2021-10-27 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0
3214,"Opposition Group, ",0.0,0.0,2021-11-02 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0
3215,"Opposition Group, ",0.0,0.0,2021-10-30 00:00:00,0.0,Burkina Faso,0.0,0.0,1.0,1.0,0.0,0.0
3216,"Opposition Group, ",0.0,0.0,2021-11-06 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0
3217,"Opposition Group, ",0.0,0.0,2021-11-08 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,3.0,0.0,0.0
3218,"Opposition Group, ",0.0,0.0,2021-11-20 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,1.0,0.0,0.0
3219,"Opposition Group, ",0.0,0.0,2021-11-21 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,1.0,1.0
3220,"Opposition Group, ",0.0,0.0,2021-11-26 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,1.0,0.0,0.0
3221,"Opposition Group, ",0.0,0.0,2021-12-04 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,1.0,0.0,0.0
3222,"Opposition Group, ",0.0,0.0,2021-12-05 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,1.0,0.0,0.0
3223,"Opposition Group, ",0.0,0.0,2021-12-06 00:00:00,0.0,Burkina Faso,0.0,0.0,1.0,0.0,0.0,0.0
3224,"Opposition Group, ",0.0,0.0,2021-12-12 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,2.0,0.0,0.0
3225,Multiple,1.0,0.0,2021-02-15 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0
3226,"Opposition Group, ",0.0,0.0,2021-04-02 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0
3227,Multiple,0.0,0.0,2021-06-05 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0
3228,"Opposition Group, ",0.0,1.0,2021-06-24 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,1.0,0.0
3229,Multiple,0.0,0.0,2021-08-19 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0
3230,State Actor,0.0,0.0,2021-10-16 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0
3231,"Opposition Group, ",0.0,0.0,2021-01-13 00:00:00,0.0,CAR,0.0,0.0,0.0,1.0,0.0,0.0
3232,State Actor,0.0,0.0,2021-01-22 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0
3233,"Opposition Group, ",0.0,0.0,2021-01-26 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,2.0,0.0
3234,"Opposition Group, ",0.0,0.0,2021-02-20 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0
3235,"Opposition Group, ",0.0,0.0,2021-03-09 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0
3236,State Actor,0.0,0.0,2021-03-29 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0
3237,State Actor,0.0,0.0,2021-04-07 00:00:00,0.0,CAR,2.0,0.0,0.0,0.0,0.0,0.0
3238,State Actor,0.0,0.0,2021-05-08 00:00:00,0.0,CAR,1.0,0.0,0.0,0.0,0.0,0.0
3239,"Opposition Group, ",0.0,0.0,2021-07-12 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0
3240,"Opposition Group, ",0.0,0.0,2021-07-18 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,1.0,0.0
3241,"Opposition Group, ",0.0,0.0,2021-07-30 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0
3242,"Opposition Group, ",0.0,0.0,2021-08-09 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,3.0,0.0
3243,"Opposition Group, ",0.0,0.0,2021-08-15 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0
3244,"Opposition Group, ",0.0,0.0,2021-09-15 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0
3245,State Actor,0.0,0.0,2021-10-22 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0
3246,"Opposition Group, ",0.0,0.0,2021-11-25 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0
3247,"No Information, ",0.0,0.0,2021-10-26 14:10:45,0.0,CAR,1.0,0.0,1.0,0.0,0.0,0.0
3248,"No Information, ",0.0,0.0,2021-10-06 12:10:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0
