,Perpetrator ,Total health worker injured,Attack date,Health transportation stolen/highjacked,Health transportation damaged,Total number of attacks on facilities which reported destruction,Total health worker kidnapped,Health transportation destroyed,Total health worker arrested ,Total number of attacks on facilities which reported damage,Total health worker killed,Country
197,NoInformation,0.0,2018-12-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Libya
198,NonStateArmedGroups,0.0,2018-12-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Libya
199,NoInformation,0.0,2018-12-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Libya
200,NoInformation,0.0,2018-12-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Libya
201,NoInformation,1.0,2018-12-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Libya
202,NonStateArmedGroups,0.0,2018-12-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Libya
203,NoInformation,0.0,2018-03-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mali
204,NoInformation,0.0,2018-04-03 00:00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mali
205,NoInformation,0.0,2018-04-10 00:00:00,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Mali
206,UnspecNonMilArmed,0.0,2018-04-11 00:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mali
207,NoInformation,0.0,2018-04-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Mali
208,UnspecNonMilArmed,0.0,2018-05-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mali
209,NonStateArmedGroups,0.0,2018-06-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mali
210,NoInformation,0.0,2018-06-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mali
211,NoInformation,0.0,2018-06-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mali
212,NoInformation,0.0,2018-06-27 00:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mali
213,NoInformation,0.0,2018-11-05 00:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mali
214,NoInformation,0.0,2018-11-05 00:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mali
215,NoInformation,0.0,2018-11-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mali
216,NoInformation,0.0,2018-11-23 00:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mali
217,NoInformation,0.0,2018-12-06 00:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mali
218,NonStateArmedGroups,0.0,2018-12-15 00:00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Mali
219,StateActor,0.0,2018-04-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Myanmar 
220,StateActor,0.0,2018-07-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Myanmar 
221,NoInformation,0.0,2018-08-10 00:00:00,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,Myanmar 
222,NoInformation,0.0,2018-12-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar 
223,NoInformation,0.0,2018-01-10 00:00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Nigeria
224,NonStateArmedGroups,1.0,2018-03-01 00:00:00,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,Nigeria
225,NoInformation,1.0,2018-03-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nigeria
226,NoInformation,0.0,2018-04-29 00:00:00,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Nigeria
227,LawEnforcement,0.0,2018-05-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nigeria
228,NoInformation,0.0,2018-05-25 00:00:00,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Nigeria
229,NoInformation,0.0,2018-05-26 00:00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Nigeria
230,NoInformation,0.0,2018-05-27 00:00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Nigeria
231,NoInformation,0.0,2018-08-13 00:00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Nigeria
232,NoInformation,0.0,2018-09-16 00:00:00,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Nigeria
233,NoInformation,0.0,2018-09-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Nigeria
234,NoInformation,2.0,2018-10-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Nigeria
235,NoInformation,0.0,2018-10-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nigeria
236,NoInformation,0.0,2018-10-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nigeria
237,NoInformation,0.0,2018-11-01 00:00:00,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Nigeria
238,NoInformation,0.0,2018-11-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nigeria
239,NoInformation,0.0,2018-11-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nigeria
240,NoInformation,0.0,2018-11-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Nigeria
241,NoInformation,0.0,2018-12-04 00:00:00,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Nigeria
242,NoInformation,0.0,2018-12-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nigeria
243,Multiple,0.0,2018-12-06 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Nigeria
244,NonStateArmedGroups,0.0,2018-12-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nigeria
245,NoInformation,0.0,2018-12-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nigeria
246,StateActor,1.0,2018-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
247,NoInformation,0.0,2018-01-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
248,NoInformation,0.0,2018-02-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
249,NoInformation,1.0,2018-02-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
250,NoInformation,0.0,2018-02-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
251,NoInformation,0.0,2018-02-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
252,NoInformation,0.0,2018-03-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
253,NoInformation,5.0,2018-03-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
254,NoInformation,0.0,2018-03-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
255,NoInformation,0.0,2018-03-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
256,NoInformation,0.0,2018-03-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
257,StateActor,0.0,2018-03-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
258,NoInformation,20.0,2018-03-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
259,NoInformation,17.0,2018-03-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
260,NoInformation,10.0,2018-03-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
261,NoInformation,1.0,2018-03-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
262,NoInformation,5.0,2018-03-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
263,NoInformation,1.0,2018-03-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
264,NoInformation,5.0,2018-03-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
265,NoInformation,0.0,2018-03-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
266,NoInformation,0.0,2018-03-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
267,NoInformation,1.0,2018-03-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
268,StateActor,12.0,2018-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
269,StateActor,3.0,2018-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
270,NoInformation,0.0,2018-04-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
271,NoInformation,1.0,2018-04-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
272,NoInformation,0.0,2018-04-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
273,StateActor,1.0,2018-04-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
274,StateActor,1.0,2018-04-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
275,NoInformation,0.0,2018-04-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
276,StateActor,33.0,2018-04-06 00:00:00,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
277,StateActor,1.0,2018-04-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
278,StateActor,3.0,2018-04-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
279,StateActor,1.0,2018-04-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
280,StateActor,1.0,2018-04-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
281,StateActor,10.0,2018-04-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
282,StateActor,8.0,2018-04-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
283,StateActor,0.0,2018-04-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
284,StateActor,2.0,2018-04-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
285,NoInformation,1.0,2018-04-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
286,NoInformation,1.0,2018-04-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
287,NoInformation,1.0,2018-04-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
288,NoInformation,1.0,2018-04-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
289,NoInformation,13.0,2018-04-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
290,NoInformation,2.0,2018-04-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
291,NoInformation,16.0,2018-04-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
292,NoInformation,1.0,2018-04-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
293,NoInformation,0.0,2018-04-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
294,NoInformation,1.0,2018-04-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
295,StateActor,4.0,2018-04-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
296,StateActor,1.0,2018-04-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
297,NoInformation,1.0,2018-04-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
298,NoInformation,1.0,2018-04-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
299,NoInformation,1.0,2018-04-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
300,NoInformation,1.0,2018-04-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
301,NoInformation,1.0,2018-04-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
302,NoInformation,1.0,2018-04-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
303,StateActor,1.0,2018-05-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
304,StateActor,5.0,2018-05-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
305,StateActor,1.0,2018-05-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
306,StateActor,35.0,2018-05-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
307,StateActor,37.0,2018-05-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
308,StateActor,3.0,2018-05-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
309,StateActor,0.0,2018-05-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
310,StateActor,4.0,2018-05-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
311,StateActor,18.0,2018-05-14 00:00:00,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,OPT
312,StateActor,3.0,2018-05-14 00:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
313,StateActor,2.0,2018-05-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
314,StateActor,0.0,2018-05-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
315,StateActor,0.0,2018-05-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
316,NoInformation,0.0,2018-05-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
317,StateActor,1.0,2018-05-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
318,NoInformation,0.0,2018-05-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
319,StateActor,0.0,2018-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,OPT
320,StateActor,3.0,2018-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
321,NoInformation,0.0,2018-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
322,StateActor,2.0,2018-06-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
323,StateActor,1.0,2018-06-08 00:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
324,NoInformation,0.0,2018-06-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
325,NoInformation,0.0,2018-06-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
326,NoInformation,1.0,2018-06-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
327,NoInformation,1.0,2018-06-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
328,NoInformation,1.0,2018-06-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
329,NoInformation,0.0,2018-06-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
330,StateActor,2.0,2018-06-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
331,StateActor,1.0,2018-06-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
332,NoInformation,0.0,2018-06-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
333,NoInformation,1.0,2018-06-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
334,NoInformation,1.0,2018-06-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
335,NoInformation,1.0,2018-06-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
336,NoInformation,1.0,2018-06-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
337,NoInformation,1.0,2018-06-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
338,NoInformation,1.0,2018-06-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
339,NoInformation,1.0,2018-07-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
340,NoInformation,1.0,2018-07-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
341,NoInformation,1.0,2018-07-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
342,NoInformation,1.0,2018-07-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
343,StateActor,0.0,2018-07-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
344,StateActor,5.0,2018-07-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
345,NoInformation,1.0,2018-07-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
346,NoInformation,1.0,2018-07-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
347,NoInformation,1.0,2018-07-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
348,NoInformation,1.0,2018-07-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
349,NoInformation,10.0,2018-07-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
350,NoInformation,1.0,2018-07-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
351,NoInformation,3.0,2018-07-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
352,NoInformation,1.0,2018-07-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
353,NoInformation,1.0,2018-07-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
354,NoInformation,0.0,2018-07-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
355,NoInformation,0.0,2018-07-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
356,StateActor,0.0,2018-07-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
357,StateActor,1.0,2018-07-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
358,StateActor,1.0,2018-07-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
359,StateActor,0.0,2018-07-13 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,OPT
360,StateActor,1.0,2018-07-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
361,StateActor,3.0,2018-07-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
362,StateActor,0.0,2018-07-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,OPT
363,StateActor,0.0,2018-07-14 00:00:00,0.0,15.0,0.0,0.0,1.0,0.0,2.0,0.0,OPT
364,StateActor,1.0,2018-07-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
365,StateActor,0.0,2018-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
366,StateActor,0.0,2018-07-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
367,NoInformation,0.0,2018-07-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
368,NoInformation,1.0,2018-07-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
369,NoInformation,1.0,2018-07-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
370,NoInformation,0.0,2018-07-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
371,NoInformation,1.0,2018-07-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
372,NoInformation,3.0,2018-07-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
373,NoInformation,0.0,2018-07-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
374,NoInformation,1.0,2018-07-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
375,NoInformation,1.0,2018-07-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
376,NoInformation,0.0,2018-07-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
377,NoInformation,1.0,2018-07-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
378,NoInformation,0.0,2018-07-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
379,NoInformation,1.0,2018-08-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
380,NoInformation,1.0,2018-08-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
381,StateActor,0.0,2018-08-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,OPT
382,StateActor,1.0,2018-08-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
383,StateActor,3.0,2018-08-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
384,StateActor,0.0,2018-08-10 00:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
385,StateActor,3.0,2018-08-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
386,StateActor,0.0,2018-08-13 00:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
387,StateActor,1.0,2018-08-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
388,StateActor,1.0,2018-08-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
389,StateActor,1.0,2018-08-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
390,StateActor,0.0,2018-08-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
391,NoInformation,0.0,2018-08-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
392,NoInformation,1.0,2018-08-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
393,NoInformation,1.0,2018-08-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
394,NoInformation,1.0,2018-08-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
395,NoInformation,3.0,2018-08-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
396,NoInformation,1.0,2018-08-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
397,StateActor,0.0,2018-08-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
398,NoInformation,0.0,2018-08-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
399,NoInformation,1.0,2018-08-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
400,NoInformation,1.0,2018-08-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
401,NoInformation,1.0,2018-08-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
402,NoInformation,1.0,2018-08-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
403,NoInformation,1.0,2018-08-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
404,NoInformation,1.0,2018-08-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
405,NoInformation,1.0,2018-08-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
406,StateActor,2.0,2018-08-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
407,StateActor,0.0,2018-09-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
408,NoInformation,0.0,2018-09-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
409,StateActor,3.0,2018-09-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
410,StateActor,1.0,2018-09-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
411,StateActor,1.0,2018-09-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
412,StateActor,0.0,2018-09-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
413,StateActor,0.0,2018-09-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
414,NoInformation,6.0,2018-09-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
415,StateActor,3.0,2018-09-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
416,StateActor,1.0,2018-09-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
417,NoInformation,0.0,2018-09-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
418,NoInformation,0.0,2018-09-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
419,StateActor,1.0,2018-09-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
420,Multiple,2.0,2018-09-17 00:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
421,StateActor,2.0,2018-09-17 00:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
422,StateActor,1.0,2018-09-18 00:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
423,NoInformation,0.0,2018-09-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OPT
